gameweek,kickoff_time,home_team,home_team_elo,home_score,away_score,away_team,away_team_elo,finished,match_id,match_url,home_possession,away_possession,home_expected_goals_xg,away_expected_goals_xg,home_total_shots,away_total_shots,home_shots_on_target,away_shots_on_target,home_big_chances,away_big_chances,home_big_chances_missed,away_big_chances_missed,home_accurate_passes,away_accurate_passes,home_accurate_passes_pct,away_accurate_passes_pct,home_fouls_committed,away_fouls_committed,home_corners,away_corners,home_xg_open_play,away_xg_open_play,home_xg_set_play,away_xg_set_play,home_non_penalty_xg,away_non_penalty_xg,home_xg_on_target_xgot,away_xg_on_target_xgot,home_shots_off_target,away_shots_off_target,home_blocked_shots,away_blocked_shots,home_hit_woodwork,away_hit_woodwork,home_shots_inside_box,away_shots_inside_box,home_shots_outside_box,away_shots_outside_box,home_passes,away_passes,home_own_half,away_own_half,home_opposition_half,away_opposition_half,home_accurate_long_balls,away_accurate_long_balls,home_accurate_long_balls_pct,away_accurate_long_balls_pct,home_accurate_crosses,away_accurate_crosses,home_accurate_crosses_pct,away_accurate_crosses_pct,home_throws,away_throws,home_touches_in_opposition_box,away_touches_in_opposition_box,home_offsides,away_offsides,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_tackles_won,away_tackles_won,home_tackles_won_pct,away_tackles_won_pct,home_interceptions,away_interceptions,home_blocks,away_blocks,home_clearances,away_clearances,home_keeper_saves,away_keeper_saves,home_duels_won,away_duels_won,home_ground_duels_won,away_ground_duels_won,home_ground_duels_won_pct,away_ground_duels_won_pct,home_aerial_duels_won,away_aerial_duels_won,home_aerial_duels_won_pct,away_aerial_duels_won_pct,home_successful_dribbles,away_successful_dribbles,home_successful_dribbles_pct,away_successful_dribbles_pct,fotmob_id,stats_processed,player_stats_processed,tournament
10.0,2025-11-01T15:00:00+00:00,54.0,1775.26,3.0,0.0,39.0,1690.02,True,25-26-prem-fulham-vs-wolverhampton-wanderers,/matches/wolverhampton-wanderers-vs-fulham/2tookg#4813468,63.0,37.0,1.39,0.24,19.0,5.0,6.0,2.0,2.0,1.0,1.0,1.0,477.0,243.0,87.0,77.0,13.0,14.0,10.0,1.0,1.3,0.13,0.08,0.11,1.39,0.24,1.92,0.1,5.0,2.0,8.0,1.0,1.0,0.0,11.0,3.0,8.0,2.0,549.0,316.0,244.0,137.0,233.0,106.0,19.0,31.0,46.0,46.0,6.0,4.0,29.0,25.0,31.0,13.0,37.0,17.0,3.0,0.0,1.0,3.0,0.0,1.0,6.0,17.0,33,71,4.0,10.0,1.0,8.0,22.0,31.0,2.0,4.0,40.0,46.0,26.0,31.0,46.0,54.0,14.0,15.0,48.0,52.0,7.0,2.0,47.0,40.0,4813468.0,True,True,prem
10.0,2025-11-02T14:00:00+00:00,21.0,1710.39,3.0,1.0,4.0,1884.94,True,25-26-prem-west-ham-united-vs-newcastle-united,/matches/west-ham-united-vs-newcastle-united/2yilb8#4813474,37.0,63.0,1.75,0.52,15.0,12.0,9.0,4.0,2.0,0.0,2.0,0.0,245.0,467.0,77.0,86.0,5.0,10.0,7.0,6.0,1.57,0.51,0.18,0.01,1.75,0.52,1.92,0.79,3.0,6.0,3.0,2.0,1.0,0.0,10.0,6.0,5.0,6.0,320.0,545.0,121.0,194.0,124.0,273.0,20.0,22.0,32.0,50.0,6.0,2.0,29.0,7.0,17.0,25.0,21.0,22.0,4.0,0.0,1.0,2.0,0.0,0.0,21.0,8.0,62,63,7.0,9.0,2.0,3.0,41.0,19.0,3.0,7.0,41.0,31.0,36.0,20.0,64.0,36.0,5.0,11.0,31.0,69.0,7.0,7.0,70.0,47.0,4813474.0,True,True,prem
10.0,2025-11-01T15:00:00+00:00,90.0,1734.8,0.0,2.0,3.0,2032.83,True,25-26-prem-burnley-vs-arsenal,/matches/burnley-vs-arsenal/2omsup#4813466,46.0,54.0,0.42,2.42,3.0,12.0,0.0,8.0,1.0,4.0,1.0,2.0,348.0,426.0,81.0,86.0,10.0,13.0,1.0,6.0,0.02,1.37,0.4,1.06,0.42,2.42,0.0,2.58,3.0,3.0,0.0,1.0,1.0,0.0,2.0,9.0,1.0,3.0,427.0,494.0,184.0,244.0,164.0,182.0,27.0,13.0,47.0,30.0,1.0,4.0,8.0,29.0,19.0,21.0,12.0,23.0,0.0,1.0,2.0,1.0,0.0,0.0,14.0,16.0,64,44,7.0,6.0,2.0,0.0,28.0,28.0,5.0,0.0,49.0,47.0,31.0,31.0,50.0,50.0,18.0,16.0,53.0,47.0,6.0,5.0,43.0,45.0,4813466.0,True,True,prem
10.0,2025-11-01T15:00:00+00:00,17.0,1753.99,2.0,2.0,1.0,1828.63,True,25-26-prem-nottingham-forest-vs-manchester-united,/matches/nottingham-forest-vs-manchester-united/3gnwkc#4813471,41.0,59.0,1.93,1.12,17.0,18.0,3.0,7.0,1.0,0.0,0.0,0.0,263.0,442.0,75.0,84.0,10.0,7.0,8.0,5.0,1.62,0.57,0.3,0.55,1.93,1.12,1.56,1.42,8.0,6.0,6.0,5.0,0.0,1.0,11.0,8.0,6.0,10.0,350.0,525.0,119.0,264.0,144.0,178.0,23.0,31.0,37.0,50.0,5.0,5.0,20.0,38.0,15.0,12.0,24.0,17.0,2.0,1.0,1.0,1.0,0.0,0.0,17.0,12.0,59,83,11.0,10.0,6.0,6.0,17.0,22.0,4.0,1.0,45.0,59.0,28.0,30.0,48.0,52.0,17.0,29.0,37.0,63.0,5.0,8.0,45.0,42.0,4813471.0,True,True,prem
10.0,2025-11-01T20:00:00+00:00,14.0,1974.46,2.0,0.0,7.0,1873.86,True,25-26-prem-liverpool-vs-aston-villa,/matches/liverpool-vs-aston-villa/2ydbmv#4813469,53.0,47.0,1.19,0.41,16.0,10.0,4.0,3.0,4.0,0.0,3.0,0.0,408.0,336.0,87.0,84.0,13.0,11.0,1.0,4.0,0.99,0.3,0.2,0.11,1.19,0.41,1.01,0.3,7.0,6.0,5.0,1.0,0.0,2.0,7.0,4.0,9.0,6.0,467.0,398.0,177.0,205.0,231.0,131.0,19.0,21.0,45.0,44.0,1.0,1.0,9.0,6.0,17.0,12.0,21.0,22.0,8.0,0.0,2.0,3.0,0.0,0.0,12.0,11.0,67,64,6.0,6.0,1.0,5.0,25.0,26.0,3.0,2.0,42.0,36.0,32.0,30.0,52.0,48.0,10.0,6.0,63.0,38.0,9.0,6.0,64.0,60.0,4813469.0,True,True,prem
10.0,2025-11-01T17:30:00+00:00,6.0,1829.71,0.0,1.0,8.0,1896.62,True,25-26-prem-tottenham-hotspur-vs-chelsea,/matches/chelsea-vs-tottenham-hotspur/2eggkj#4813473,48.0,52.0,0.1,3.68,3.0,15.0,1.0,9.0,0.0,6.0,0.0,5.0,294.0,343.0,76.0,81.0,14.0,12.0,6.0,5.0,0.1,3.65,0.0,0.03,0.1,3.68,0.16,3.17,1.0,5.0,1.0,1.0,0.0,0.0,2.0,12.0,1.0,3.0,387.0,425.0,183.0,159.0,111.0,184.0,13.0,26.0,28.0,49.0,0.0,3.0,0.0,23.0,25.0,22.0,15.0,36.0,1.0,1.0,4.0,2.0,0.0,0.0,30.0,20.0,63,60,4.0,17.0,1.0,1.0,20.0,19.0,8.0,1.0,69.0,64.0,50.0,42.0,54.0,46.0,19.0,22.0,46.0,54.0,9.0,8.0,50.0,30.0,4813473.0,True,True,prem
10.0,2025-11-01T15:00:00+00:00,31.0,1842.23,2.0,0.0,94.0,1821.6,True,25-26-prem-crystal-palace-vs-brentford,/matches/crystal-palace-vs-brentford/38a4jj#4813467,36.0,64.0,0.7,0.54,10.0,6.0,3.0,2.0,1.0,1.0,1.0,1.0,178.0,392.0,66.0,80.0,7.0,11.0,6.0,5.0,0.43,0.24,0.27,0.3,0.7,0.54,0.82,0.77,3.0,2.0,4.0,2.0,1.0,0.0,6.0,2.0,4.0,4.0,268.0,493.0,95.0,243.0,83.0,149.0,17.0,27.0,30.0,40.0,2.0,1.0,12.0,6.0,23.0,19.0,24.0,16.0,1.0,3.0,0.0,3.0,0.0,0.0,13.0,16.0,54,69,12.0,4.0,2.0,4.0,31.0,38.0,2.0,2.0,42.0,53.0,26.0,28.0,48.0,52.0,16.0,25.0,39.0,61.0,2.0,6.0,22.0,46.0,4813467.0,True,True,prem
10.0,2025-11-02T16:30:00+00:00,43.0,1969.44,3.0,1.0,91.0,1847.42,True,25-26-prem-manchester-city-vs-afc-bournemouth,/matches/manchester-city-vs-afc-bournemouth/2feiv3#4813470,48.0,52.0,2.22,0.72,15.0,8.0,8.0,5.0,4.0,1.0,2.0,0.0,425.0,461.0,86.0,88.0,8.0,11.0,9.0,4.0,1.89,0.36,0.33,0.36,2.22,0.72,1.39,1.54,4.0,2.0,3.0,1.0,0.0,0.0,13.0,4.0,2.0,4.0,493.0,521.0,189.0,254.0,236.0,207.0,16.0,26.0,47.0,57.0,4.0,1.0,25.0,5.0,19.0,7.0,43.0,17.0,0.0,3.0,2.0,2.0,0.0,0.0,10.0,23.0,70,43,9.0,5.0,1.0,4.0,23.0,27.0,4.0,4.0,42.0,42.0,34.0,35.0,49.0,51.0,8.0,7.0,53.0,47.0,13.0,4.0,48.0,44.0,4813470.0,True,True,prem
10.0,2025-11-06T17:45:00+00:00,17.0,,0.0,0.0,,,True,25-26-europa-league-nottingham-forest-vs-sturm-graz,/matches/sturm-graz-vs-nottingham-forest/3donlc#4947870,58,42,0.09,1.7,3.0,9.0,2.0,2.0,0.0,2.0,0.0,2.0,303.0,455.0,76.0,85.0,17.0,13.0,0.0,4.0,0.09,0.27,0.0,0.64,0.09,0.91,0.5,0.79,1.0,5.0,0.0,2.0,0.0,1.0,1.0,7.0,2.0,2.0,400.0,534.0,203.0,259.0,100.0,196.0,17.0,39.0,35.0,66.0,1.0,4.0,50.0,17.0,17.0,35.0,5.0,23.0,2.0,2.0,1.0,1.0,0.0,0.0,21.0,21.0,76,62,10.0,8.0,3.0,0.0,31.0,11.0,1.0,2.0,53.0,62.0,39.0,44.0,47.0,53.0,14.0,18.0,44.0,56.0,6.0,7.0,38.0,35.0,,True,True,europa-league
10.0,2025-11-05T20:00:00+00:00,,,1.0,4.0,43.0,1985.63,True,25-26-champions-league-borussia-dortmund-vs-manchester-city,/matches/manchester-city-vs-borussia-dortmund/2r3sj0#4947132,50,50,1.98,1.02,18.0,12.0,11.0,4.0,2.0,1.0,1.0,0.0,416.0,413.0,87.0,88.0,11.0,17.0,4.0,4.0,1.64,0.76,0.33,0.27,1.98,1.02,3.39,1.01,5.0,5.0,2.0,3.0,0.0,0.0,12.0,9.0,6.0,3.0,478.0,472.0,255.0,215.0,161.0,198.0,18.0,25.0,56.0,52.0,2.0,4.0,20.0,19.0,15.0,10.0,39.0,27.0,3.0,0.0,2.0,1.0,0.0,0.0,12.0,15.0,47,42,8.0,6.0,3.0,2.0,21.0,17.0,3.0,8.0,52.0,37.0,41.0,30.0,58.0,42.0,11.0,7.0,61.0,39.0,13.0,5.0,59.0,56.0,,True,True,champions-league
