player_id,match_id,minutes_played,goals,assists,total_shots,xg,xa,shots_on_target,successful_dribbles,big_chances_missed,touches_opposition_box,touches,accurate_passes,accurate_passes_percent,chances_created,final_third_passes,accurate_crosses,accurate_crosses_percent,accurate_long_balls,accurate_long_balls_percent,tackles_won,interceptions,recoveries,blocks,clearances,headed_clearances,dribbled_past,duels_won,duels_lost,ground_duels_won,ground_duels_won_percent,aerial_duels_won,aerial_duels_won_percent,was_fouled,fouls_committed,saves,goals_conceded,xgot_faced,goals_prevented,sweeper_actions,gk_accurate_passes,gk_accurate_long_balls,dispossessed,high_claim,corners,saves_inside_box,offsides,successful_dribbles_percent,tackles_won_percent,xgot,tackles,start_min,finish_min,team_goals_conceded,penalties_scored,penalties_missed,top_speed,distance_covered,walking_distance,running_distance,sprinting_distance,number_of_sprints
256,25-26-prem-crystal-palace-vs-nottingham-forest,90,0,1,0,0.0,0.32,0,0,0,1,43,21,0.0,1.0,2,3,0.0,0,0.0,0,0,5,0,1,1,1,2,4,1,0.0,1,0.0,1,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,0,92,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
261,25-26-prem-crystal-palace-vs-nottingham-forest,90,0,0,0,0.0,0.04,0,0,0,0,55,30,0.0,0.0,4,0,0.0,3,0.0,1,2,2,1,4,4,0,4,2,1,0.0,3,0.0,0,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,1,0,92,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
267,25-26-prem-crystal-palace-vs-nottingham-forest,90,1,0,1,0.55,0.04,1,0,0,1,31,10,0.0,0.0,3,0,0.0,1,0.0,0,0,2,0,0,0,0,3,8,3,0.0,0,0.0,1,2,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.57,2,0,92,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
506,25-26-prem-crystal-palace-vs-nottingham-forest,90,0,0,0,0.0,0.16,0,0,0,0,92,74,0.0,0.0,15,0,0.0,7,0.0,0,1,5,0,3,1,0,3,3,2,0.0,1,0.0,0,3,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,2,0,92,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
521,25-26-prem-crystal-palace-vs-nottingham-forest,88,0,0,1,0.01,0.01,0,0,0,0,72,57,0.0,0.0,6,0,0.0,4,0.0,1,4,3,0,0,0,1,2,6,1,0.0,1,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,1,0,88,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
502,25-26-prem-crystal-palace-vs-nottingham-forest,90,0,0,0,0.0,0.0,0,0,0,0,34,15,0.0,0.0,7,0,0.0,6,0.0,0,0,13,0,0,0,0,0,0,0,0.0,0,0.0,0,0,3,1,0.83,-0.17,0,15,6,,1,0,0,0,0.0,0.0,0.0,0,0,92,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
269,25-26-prem-crystal-palace-vs-nottingham-forest,25,0,0,0,0.0,0.01,0,1,0,1,15,5,0.0,0.0,1,0,0.0,0,0.0,1,0,0,0,0,0,0,5,3,5,0.0,0,0.0,2,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,2,66,92,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
283,25-26-prem-crystal-palace-vs-nottingham-forest,88,0,0,2,0.16,0.0,1,0,0,2,16,5,0.0,0.0,1,0,0.0,0,0.0,0,1,0,0,0,0,0,3,5,2,0.0,1,0.0,2,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.16,0,0,88,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
249,25-26-prem-west-ham-united-vs-chelsea,90,1,2,3,0.41,0.11,1,1,0,4,39,22,0.0,2.0,2,1,0.0,0,0.0,1,0,1,1,2,2,0,9,6,3,0.0,6,0.0,1,2,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.95,1,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
241,25-26-prem-west-ham-united-vs-chelsea,90,1,0,1,0.24,0.02,1,0,0,1,87,71,0.0,0.0,11,0,0.0,0,0.0,2,0,2,1,1,0,0,4,3,4,0.0,0,0.0,1,2,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.89,3,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
612,25-26-prem-west-ham-united-vs-chelsea,90,1,0,2,0.07,0.09,2,0,0,0,73,49,0.0,1.0,11,0,0.0,1,0.0,3,0,5,0,1,1,0,6,6,6,0.0,0,0.0,1,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.18,5,0,90,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
226,25-26-prem-west-ham-united-vs-chelsea,69,1,0,1,0.31,0.01,1,1,0,1,56,42,0.0,0.0,8,0,0.0,0,0.0,2,0,4,0,3,1,0,5,1,3,0.0,2,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.75,2,0,69,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
238,25-26-prem-west-ham-united-vs-chelsea,77,0,1,1,0.29,0.61,1,2,1,5,42,27,0.0,1.0,2,0,0.0,0,0.0,2,0,2,0,0,0,1,5,4,5,0.0,0,0.0,0,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.63,3,0,77,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
224,25-26-prem-west-ham-united-vs-chelsea,69,0,1,0,0.0,0.32,0,0,0,2,82,61,0.0,1.0,8,0,0.0,2,0.0,1,1,7,1,2,0,1,2,1,1,0.0,1,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,1,0,69,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
597,25-26-prem-manchester-city-vs-tottenham-hotspur,78,0,1,3,0.1,0.11,0,0,0,8,29,7,0.0,1.0,2,0,0.0,2,0.0,2,1,4,0,1,0,1,6,9,4,0.0,2,0.0,2,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,2,0,78,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
569,25-26-prem-manchester-city-vs-tottenham-hotspur,90,0,0,0,0.0,0.0,0,0,0,1,53,33,0.0,0.0,3,0,0.0,2,0.0,2,3,6,1,3,2,0,4,1,4,0.0,0,0.0,1,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,3,0,91,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
582,25-26-prem-manchester-city-vs-tottenham-hotspur,86,0,0,0,0.0,0.09,0,3,0,1,43,15,0.0,1.0,0,1,0.0,0,0.0,2,0,6,0,0,0,0,7,5,7,0.0,0,0.0,1,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,3,0,86,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
585,25-26-prem-manchester-city-vs-tottenham-hotspur,90,0,0,0,0.0,0.0,0,1,0,1,46,27,0.0,1.0,3,0,0.0,1,0.0,1,1,6,0,2,0,1,3,2,3,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,2,0,91,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
568,25-26-prem-manchester-city-vs-tottenham-hotspur,90,0,0,2,0.08,0.13,0,1,0,2,66,26,0.0,2.0,17,2,0.0,5,0.0,1,0,4,0,5,4,2,2,5,2,0.0,0,0.0,0,2,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,1,0,91,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
673,25-26-prem-manchester-city-vs-tottenham-hotspur,89,1,0,1,0.14,0.0,1,1,0,2,41,23,0.0,0.0,2,0,0.0,1,0.0,2,0,2,1,2,1,2,8,4,6,0.0,2,0.0,1,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.89,4,0,91,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
565,25-26-prem-manchester-city-vs-tottenham-hotspur,90,0,0,0,0.0,0.01,0,0,0,0,56,31,0.0,0.0,9,0,0.0,6,0.0,0,0,6,0,1,0,0,0,0,0,0.0,0,0.0,0,0,4,0,0.64,0.64,0,31,6,,0,0,0,0,0.0,0.0,0.0,0,0,91,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
580,25-26-prem-manchester-city-vs-tottenham-hotspur,78,1,0,2,0.4,0.03,1,0,0,3,33,13,0.0,1.0,3,1,0.0,1,0.0,2,0,2,0,0,0,0,5,2,5,0.0,0,0.0,1,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.62,4,0,78,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
575,25-26-prem-manchester-city-vs-tottenham-hotspur,90,0,0,0,0.0,0.0,0,0,0,0,47,39,0.0,0.0,1,0,0.0,0,0.0,1,0,3,1,2,2,0,2,3,1,0.0,1,0.0,0,2,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,1,0,91,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
426,25-26-prem-crystal-palace-vs-nottingham-forest,19,0,0,0,0.0,0.03,0,0,0,1,17,8,0.0,1.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,3,3,2,0.0,1,0.0,2,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,72,92,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
253,25-26-prem-crystal-palace-vs-nottingham-forest,90,0,0,0,0.0,0.0,0,0,0,0,42,27,0.0,0.0,8,0,0.0,1,0.0,0,0,4,0,0,0,0,1,0,0,0.0,1,0.0,0,0,0,1,0.26,-0.74,0,27,1,,1,0,0,0,0.0,0.0,0.0,0,0,92,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
525,25-26-prem-crystal-palace-vs-nottingham-forest,88,0,0,2,0.23,0.06,0,0,0,3,18,7,0.0,1.0,2,0,0.0,0,0.0,0,0,0,0,0,0,1,4,10,1,0.0,3,0.0,1,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,0,88,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
515,25-26-prem-crystal-palace-vs-nottingham-forest,82,0,0,1,0.11,0.1,0,1,0,1,58,32,0.0,1.0,13,1,0.0,0,0.0,0,0,1,0,0,0,0,3,1,2,0.0,1,0.0,1,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,0,82,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
272,25-26-prem-crystal-palace-vs-nottingham-forest,9,0,0,0,0.0,0.0,0,0,0,0,3,1,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,2,2,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,82,92,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
285,25-26-prem-crystal-palace-vs-nottingham-forest,3,0,0,0,0.0,0.0,0,0,0,0,5,0,0.0,0.0,0,0,0.0,0,0.0,1,0,0,0,0,0,0,2,2,2,0.0,0,0.0,1,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,1,88,92,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
522,25-26-prem-crystal-palace-vs-nottingham-forest,3,0,0,0,0.0,0.0,0,0,0,0,10,7,0.0,0.0,0,0,0.0,1,0.0,0,0,0,0,1,1,0,2,0,0,0.0,2,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,88,92,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
693,25-26-prem-crystal-palace-vs-nottingham-forest,9,0,0,2,0.2,0.0,0,0,1,2,10,5,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,82,92,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
44,25-26-prem-brentford-vs-aston-villa,16,0,0,0,0.0,0.03,0,0,0,1,21,17,0.0,0.0,4,0,0.0,0,0.0,0,0,0,0,0,0,0,0,4,0,0.0,0,0.0,0,2,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,74,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
384,25-26-prem-newcastle-united-vs-liverpool,89,0,2,1,0.06,0.07,0,1,0,3,42,11,0.0,2.0,2,0,0.0,0,0.0,0,0,4,0,2,0,2,9,6,8,0.0,1,0.0,4,3,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,3,0,96,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
485,25-26-prem-newcastle-united-vs-liverpool,45,0,0,3,0.48,0.02,1,3,2,5,22,9,0.0,1.0,1,0,0.0,0,0.0,0,0,3,0,0,0,0,9,2,6,0.0,3,0.0,3,2,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.32,0,0,102,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
497,25-26-prem-newcastle-united-vs-liverpool,24,0,0,1,0.03,0.0,0,0,0,0,9,4,0.0,0.0,1,0,0.0,0,0.0,0,0,1,0,0,0,1,1,1,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,1,66,102,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
486,25-26-prem-newcastle-united-vs-liverpool,90,0,0,0,0.0,0.06,0,0,0,5,29,9,0.0,1.0,0,1,0.0,2,0.0,0,0,0,0,1,1,0,0,5,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,0,102,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
371,25-26-prem-newcastle-united-vs-liverpool,90,0,0,0,0.0,0.0,0,0,0,0,63,29,0.0,0.0,6,0,0.0,0,0.0,2,0,4,1,6,5,0,8,3,2,0.0,6,0.0,1,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,2,0,102,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
385,25-26-prem-newcastle-united-vs-liverpool,10,0,0,0,0.0,0.0,0,0,0,0,4,1,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,1,1,0,1,4,1,0.0,0,0.0,1,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,80,102,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
478,25-26-prem-newcastle-united-vs-liverpool,76,0,0,0,0.0,0.08,0,0,0,0,51,23,0.0,1.0,8,0,0.0,2,0.0,0,0,4,0,0,0,1,3,7,2,0.0,1,0.0,2,4,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,0,76,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
375,25-26-prem-newcastle-united-vs-liverpool,10,0,0,0,0.0,0.01,0,0,0,1,20,11,0.0,0.0,1,0,0.0,0,0.0,0,0,0,1,0,0,1,2,5,1,0.0,1,0.0,1,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,80,102,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
469,25-26-prem-newcastle-united-vs-liverpool,90,0,0,0,0.0,0.0,0,0,0,0,25,7,0.0,0.0,9,0,0.0,2,0.0,0,0,4,0,1,0,0,0,0,0,0.0,0,0.0,0,0,1,3,2.12,-0.88,1,7,2,,0,0,0,0,0.0,0.0,0.0,0,0,102,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
392,25-26-prem-newcastle-united-vs-liverpool,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,102,102,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
389,25-26-prem-newcastle-united-vs-liverpool,1,0,0,0,0.0,0.0,0,0,0,0,9,4,0.0,0.0,1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,96,102,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
48,25-26-prem-brentford-vs-aston-villa,90,0,0,2,0.04,0.29,0,1,0,4,107,78,0.0,3.0,13,0,0.0,6,0.0,1,0,2,0,0,0,1,4,5,3,0.0,1,0.0,1,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,1,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
59,25-26-prem-brentford-vs-aston-villa,64,0,0,2,0.23,0.04,1,0,0,3,42,25,0.0,0.0,1,0,0.0,1,0.0,1,3,3,1,0,0,0,5,1,3,0.0,2,0.0,1,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.04,2,0,64,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
124,25-26-prem-brentford-vs-aston-villa,69,0,0,1,0.03,0.0,0,0,0,1,29,12,0.0,0.0,4,0,0.0,2,0.0,0,2,4,1,0,0,1,3,3,3,0.0,0,0.0,1,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,2,0,69,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
39,25-26-prem-brentford-vs-aston-villa,27,0,0,1,0.02,0.06,0,0,0,0,27,15,0.0,1.0,3,1,0.0,1,0.0,1,0,2,0,3,2,0,2,2,1,0.0,1,0.0,0,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,1,64,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
32,25-26-prem-brentford-vs-aston-villa,90,0,0,0,0.0,0.01,0,0,0,0,43,31,0.0,0.0,2,0,0.0,4,0.0,0,0,10,0,0,0,0,1,0,0,0.0,1,0.0,1,0,1,1,1.36,0.36,0,31,4,,0,0,0,0,0.0,0.0,0.0,0,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
41,25-26-prem-brentford-vs-aston-villa,90,0,0,1,0.07,0.13,0,0,0,3,116,94,0.0,0.0,11,0,0.0,7,0.0,1,0,8,1,0,0,1,3,5,2,0.0,1,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,2,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
37,25-26-prem-brentford-vs-aston-villa,64,0,0,0,0.0,0.16,0,0,0,3,50,23,0.0,0.0,3,1,0.0,0,0.0,1,0,2,0,1,1,1,4,3,3,0.0,1,0.0,2,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,1,0,64,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
661,25-26-prem-newcastle-united-vs-liverpool,80,1,0,1,0.21,0.06,1,1,0,4,28,8,0.0,2.0,1,0,0.0,0,0.0,0,0,2,0,3,1,1,3,7,2,0.0,1,0.0,1,2,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.78,0,0,80,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
381,25-26-prem-newcastle-united-vs-liverpool,89,0,1,0,0.0,0.21,0,0,0,3,35,18,0.0,2.0,0,1,0.0,0,0.0,0,0,1,0,1,0,0,1,1,1,0.0,0,0.0,1,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,0,102,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
488,25-26-prem-newcastle-united-vs-liverpool,90,1,0,1,0.17,0.02,1,1,0,1,49,19,0.0,0.0,7,0,0.0,2,0.0,2,0,8,0,0,0,2,7,13,7,0.0,0,0.0,3,4,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.86,3,0,102,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
388,25-26-prem-newcastle-united-vs-liverpool,89,0,0,0,0.0,0.02,0,2,1,0,64,47,0.0,0.0,5,0,0.0,1,0.0,2,0,6,0,0,0,0,7,0,7,0.0,0,0.0,1,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,4,0,96,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
390,25-26-prem-newcastle-united-vs-liverpool,90,1,0,1,0.02,0.01,1,0,0,0,60,44,0.0,0.0,6,0,0.0,0,0.0,1,0,4,0,3,2,1,4,6,2,0.0,2,0.0,1,2,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.29,1,0,102,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
500,25-26-prem-newcastle-united-vs-liverpool,14,1,0,1,0.13,0.0,1,1,0,1,6,2,0.0,0.0,1,0,0.0,0,0.0,0,0,0,0,0,0,0,1,4,1,0.0,0,0.0,0,3,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.2,0,76,102,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
373,25-26-prem-newcastle-united-vs-liverpool,90,0,0,0,0.0,0.0,0,0,0,0,75,51,0.0,0.0,4,0,0.0,2,0.0,0,0,1,1,14,11,1,7,4,1,0.0,6,0.0,1,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,0,102,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
374,25-26-prem-newcastle-united-vs-liverpool,90,0,0,0,0.0,0.01,0,0,0,0,65,51,0.0,0.0,6,0,0.0,0,0.0,1,0,1,0,5,3,1,4,2,2,0.0,2,0.0,1,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,1,0,102,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
190,25-26-prem-burnley-vs-sunderland,90,0,0,0,0.0,0.01,0,0,0,2,57,39,0.0,1.0,3,0,0.0,1,0.0,1,1,3,1,10,7,0,4,1,2,0.0,2,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,2,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
191,25-26-prem-burnley-vs-sunderland,83,0,0,0,0.0,0.01,0,0,0,0,72,56,0.0,0.0,9,0,0.0,2,0.0,1,1,1,1,4,2,0,5,0,1,0.0,4,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,1,0,83,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
192,25-26-prem-burnley-vs-sunderland,90,0,0,0,0.0,0.04,0,0,0,1,64,35,0.0,0.0,7,1,0.0,2,0.0,2,0,3,0,3,3,0,6,2,5,0.0,1,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,5,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
366,25-26-prem-newcastle-united-vs-liverpool,90,0,0,0,0.0,0.0,0,0,0,0,48,24,0.0,0.0,4,0,0.0,9,0.0,0,0,10,0,5,0,0,1,0,1,0.0,0,0.0,1,0,1,2,1.38,-0.62,2,24,9,,1,0,0,0,0.0,0.0,0.0,0,0,102,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
477,25-26-prem-newcastle-united-vs-liverpool,90,0,1,0,0.0,0.2,0,3,0,2,48,17,0.0,1.0,2,1,0.0,2,0.0,0,1,3,0,0,0,0,6,3,6,0.0,0,0.0,3,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,0,102,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
473,25-26-prem-newcastle-united-vs-liverpool,14,0,0,0,0.0,0.0,0,0,0,0,13,3,0.0,0.0,2,0,0.0,0,0.0,0,2,1,0,2,1,0,1,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,1,76,102,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
487,25-26-prem-newcastle-united-vs-liverpool,76,0,0,0,0.0,0.36,0,0,0,1,16,11,0.0,1.0,2,1,0.0,1,0.0,0,0,2,0,0,0,0,1,1,0,0.0,1,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,0,76,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
490,25-26-prem-newcastle-united-vs-liverpool,76,0,0,1,0.03,0.0,0,0,0,2,20,9,0.0,0.0,3,0,0.0,1,0.0,0,1,3,0,1,1,0,5,4,3,0.0,2,0.0,1,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,2,0,76,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
387,25-26-prem-newcastle-united-vs-liverpool,90,0,0,0,0.0,0.01,0,0,0,1,57,39,0.0,0.0,10,0,0.0,4,0.0,1,0,4,0,4,1,1,1,3,1,0.0,0,0.0,0,2,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,1,0,102,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
382,25-26-prem-newcastle-united-vs-liverpool,80,0,0,1,0.05,0.1,1,0,0,2,39,23,0.0,0.0,2,1,0.0,0,0.0,1,0,2,0,0,0,0,3,7,3,0.0,0,0.0,2,2,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.21,1,0,80,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
52,25-26-prem-newcastle-united-vs-liverpool,14,0,0,0,0.0,0.02,0,0,0,0,11,7,0.0,1.0,1,0,0.0,0,0.0,0,0,3,0,0,0,0,1,1,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,1,76,102,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
491,25-26-prem-newcastle-united-vs-liverpool,66,0,0,2,0.09,0.01,0,0,0,2,29,13,0.0,0.0,4,0,0.0,0,0.0,0,1,3,0,1,1,1,1,2,1,0.0,0,0.0,1,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,0,66,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
476,25-26-prem-newcastle-united-vs-liverpool,90,0,0,1,0.01,0.07,0,0,0,5,38,12,0.0,1.0,4,1,0.0,2,0.0,1,2,2,0,9,7,0,6,7,2,0.0,4,0.0,1,2,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,1,0,102,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
474,25-26-prem-newcastle-united-vs-liverpool,81,0,0,0,0.0,0.0,0,0,0,3,35,15,0.0,0.0,6,0,0.0,1,0.0,2,0,3,1,4,3,0,6,2,4,0.0,2,0.0,1,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,3,0,81,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
684,25-26-prem-newcastle-united-vs-liverpool,9,0,0,0,0.0,0.0,0,0,0,0,8,4,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,1,0,0,1,0,0,0.0,1,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,81,102,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
