player_id,match_id,minutes_played,goals,assists,total_shots,xg,xa,shots_on_target,successful_dribbles,big_chances_missed,touches_opposition_box,touches,accurate_passes,accurate_passes_percent,chances_created,final_third_passes,accurate_crosses,accurate_crosses_percent,accurate_long_balls,accurate_long_balls_percent,tackles_won,interceptions,recoveries,blocks,clearances,headed_clearances,dribbled_past,duels_won,duels_lost,ground_duels_won,ground_duels_won_percent,aerial_duels_won,aerial_duels_won_percent,was_fouled,fouls_committed,saves,goals_conceded,xgot_faced,goals_prevented,sweeper_actions,gk_accurate_passes,gk_accurate_long_balls,dispossessed,high_claim,saves_inside_box,offsides,successful_dribbles_percent,tackles_won_percent,xgot,tackles,start_min,finish_min,team_goals_conceded,penalties_scored,penalties_missed,defensive_contributions
107,25-26-prem-fulham-vs-brentford,65,0,0,0,0.0,0.00888717,0,0,0,1,27,12,63,0.0,3,1,50,0,0.0,0,0,2,0,0,0,0,2,1,2,67,0,0.0,2,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,3,0,0,2
419,25-26-prem-liverpool-vs-everton,90,0,0,1,0.01,0.103957,0,0,0,6,54,19,76,3.0,3,2,40,1,100,2,1,3,1,1,0,2,9,5,8,62,1,100,6,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,100,0.0,2,0,90,2,0,0,8
148,25-26-prem-brighton-hove-albion-vs-tottenham-hotspur,84,0,0,1,0.07,0.00978949,0,0,0,1,38,14,82,1.0,6,0,0.0,2,67,4,0,5,0,1,1,5,7,6,7,54,0,0.0,3,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,100,0.0,4,0,0,2,0,0,10
574,25-26-prem-brighton-hove-albion-vs-tottenham-hotspur,90,0,0,0,0.0,0.0820433,0,1,0,8,87,59,89,1.0,7,0,0.0,2,50,0,1,10,0,1,0,0,3,5,3,43,0,0.0,1,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,33,0.0,0.0,1,0,90,2,0,0,13
449,25-26-prem-manchester-united-vs-chelsea,86,1,0,3,0.82,0.0819752,2,0,0,3,57,29,73,1.0,5,0,0.0,1,17,2,0,6,0,0,0,1,4,7,3,50,1,20,1,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,100,1.171,2,0,0,1,0,0,8
158,25-26-prem-brighton-hove-albion-vs-tottenham-hotspur,74,0,1,0,0.0,0.0224904,0,2,0,3,42,9,56,2.0,4,0,0.0,1,50,0,0,1,0,5,5,2,4,14,3,23,1,20,0,2,0,0,0.0,0.0,0,0,0,0.0,0,0,0,100,0.0,0.0,1,0,0,2,0,0,7
717,25-26-prem-brighton-hove-albion-vs-tottenham-hotspur,29,0,0,3,0.25,0.0590714,1,1,0,3,28,16,94,1.0,1,0,0.0,1,100,0,0,1,0,0,0,0,2,2,2,50,0,0.0,1,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,50,0.0,0.7353,0,0,90,2,0,0,1
170,25-26-prem-brighton-hove-albion-vs-tottenham-hotspur,27,0,0,0,0.0,0.0347686,0,0,0,0,21,15,88,1.0,4,0,0.0,3,60,0,0,3,0,1,0,0,1,1,1,50,0,0.0,1,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,90,2,0,0,4
586,25-26-prem-brighton-hove-albion-vs-tottenham-hotspur,88,0,0,0,0.0,0.0132803,0,2,0,2,54,23,79,0.0,4,0,0.0,1,100,1,0,8,0,2,2,1,7,5,7,64,0,0.0,2,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,67,33,0.0,3,0,0,2,0,0,13
146,25-26-prem-brighton-hove-albion-vs-tottenham-hotspur,90,0,0,1,0.03,0.00186651,0,0,0,0,58,38,88,0.0,5,0,0.0,0,0.0,2,0,4,2,8,4,1,3,3,2,50,1,50,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,100,0.0,2,0,90,2,0,0,16
144,25-26-prem-brighton-hove-albion-vs-tottenham-hotspur,15,0,0,0,0.0,0.0022985,0,0,0,0,6,3,100,0.0,1,0,0.0,1,100,0,0,1,0,3,2,0,2,0,0,0.0,2,100,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,90,2,0,0,4
575,25-26-prem-brighton-hove-albion-vs-tottenham-hotspur,90,0,0,0,0.0,0.0132767,0,0,0,1,75,68,99,0.0,7,0,0.0,1,50,0,0,3,0,1,1,0,2,2,2,67,0,0.0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,2,0,90,2,0,0,6
588,25-26-prem-brighton-hove-albion-vs-tottenham-hotspur,71,0,0,1,0.11,0.101728,0,0,0,5,49,34,85,0.0,4,0,0.0,1,100,0,0,4,0,0,0,0,0,5,0,0.0,0,0.0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,2,0,0,4
167,25-26-prem-brighton-hove-albion-vs-tottenham-hotspur,45,0,0,0,0.0,0.00495648,0,0,0,0,24,12,71,0.0,6,0,0.0,2,50,2,0,3,0,2,1,0,4,5,2,40,2,50,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,100,0.0,2,0,0,2,0,0,7
310,25-26-prem-liverpool-vs-everton,45,0,0,0,0.0,0.00315119,0,1,0,0,10,6,100,0.0,0,0,0.0,0,0.0,0,0,1,0,0,0,0,1,9,1,50,0,0.0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,1,100,0.0,0.0,0,0,90,2,0,0,1
301,25-26-prem-liverpool-vs-everton,4,0,0,0,0.0,0.00082193,0,0,0,0,2,1,50,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,90,2,0,0,0
151,25-26-prem-brighton-hove-albion-vs-tottenham-hotspur,90,0,0,0,0.0,0.00303216,0,0,0,0,50,25,83,0.0,2,0,0.0,1,33,1,1,1,0,10,6,1,5,2,3,75,2,67,2,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,100,0.0,1,0,90,2,0,0,13
162,25-26-prem-brighton-hove-albion-vs-tottenham-hotspur,62,0,0,1,0.09,0.00666538,0,0,0,1,22,8,80,1.0,0,0,0.0,0,0.0,0,0,3,0,1,0,0,3,4,3,43,0,0.0,2,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,1,0,0,2,0,0,5
580,25-26-prem-brighton-hove-albion-vs-tottenham-hotspur,18,0,0,0,0.0,0.00082655,0,0,0,1,8,5,83,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,1,0.0,0.0,0.0,0,0,90,2,0,0,0
178,25-26-prem-brighton-hove-albion-vs-tottenham-hotspur,15,0,0,1,0.04,0.0558364,0,1,0,3,12,7,100,0.0,1,0,0.0,0,0.0,0,0,0,0,0,0,1,1,2,1,33,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,100,0.0,0.0,0,0,90,2,0,0,0
215,25-26-prem-burnley-vs-nottingham-forest,4,0,0,1,0.11,0.00016639,0,0,0,1,2,1,100,0.0,0,0,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,90,1,0,0,1
565,25-26-prem-brighton-hove-albion-vs-tottenham-hotspur,90,0,0,0,0.0,0.00247772,0,0,0,0,51,32,82,0.0,6,0,0.0,8,53,0,0,15,0,1,0,0,0,1,0,0.0,0,0.0,0,0,2,2,1.27,-0.73,2,32,8,0.0,1,0,0,0.0,0.0,0.0,0,0,90,2,0,0,16
573,25-26-prem-brighton-hove-albion-vs-tottenham-hotspur,1,0,0,0,0.0,0.00014288,0,0,0,0,3,2,100,0.0,0,0,0.0,0,0.0,1,0,0,0,0,0,0,1,1,1,100,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,100,0.0,1,0,90,2,0,0,1
173,25-26-prem-brighton-hove-albion-vs-tottenham-hotspur,5,0,0,0,0.0,0.00554993,0,0,0,0,9,5,100,0.0,1,0,0.0,0,0.0,0,0,1,0,0,0,0,1,1,1,50,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,1,0,90,2,0,0,2
591,25-26-prem-brighton-hove-albion-vs-tottenham-hotspur,1,0,0,0,0.0,0.00107369,0,0,0,0,2,2,100,1.0,1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,90,2,0,0,0
470,25-26-prem-burnley-vs-nottingham-forest,90,0,0,0,0.0,0.00027821,0,0,0,0,39,9,43,0.0,6,0,0.0,3,20,0,0,11,0,1,0,0,0,0,0,0.0,0,0.0,0,0,7,1,1.47,0.47,0,9,3,0.0,1,0,0,0.0,0.0,0.0,0,0,90,1,0,0,12
191,25-26-prem-burnley-vs-nottingham-forest,90,0,0,2,0.12,0.00155205,0,0,0,2,49,29,85,1.0,4,0,0.0,1,25,1,2,5,0,8,7,0,8,1,3,75,5,100,2,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,100,0.0,1,0,90,1,0,0,16
187,25-26-prem-burnley-vs-nottingham-forest,90,0,0,0,0.0,0.0244617,0,2,0,1,72,30,64,0.0,8,0,0.0,4,44,2,1,7,1,5,2,0,6,4,4,67,2,50,0,2,0,0,0.0,0.0,0,0,0,0.0,0,0,0,67,100,0.0,2,0,90,1,0,0,16
722,25-26-prem-burnley-vs-nottingham-forest,90,0,0,0,0.0,0.0142867,0,1,0,0,46,29,85,2.0,5,0,0.0,3,75,3,2,7,1,4,1,3,6,9,5,56,1,17,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,100,75,0.0,4,0,90,1,0,0,18
205,25-26-prem-burnley-vs-nottingham-forest,90,0,0,0,0.0,0.0400445,0,0,0,0,78,57,89,0.0,9,0,0.0,2,67,0,1,7,1,5,2,0,2,2,2,50,0,0.0,2,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,90,1,0,0,14
209,25-26-prem-burnley-vs-nottingham-forest,90,0,0,0,0.0,0.00995097,0,0,0,1,43,31,86,0.0,5,1,33,0,0.0,0,1,2,1,1,1,0,1,1,0,0.0,1,100,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,90,1,0,0,5
210,25-26-prem-burnley-vs-nottingham-forest,80,0,0,2,0.08,0.101801,0,0,0,2,31,13,81,0.0,2,1,50,0,0.0,1,0,0,0,2,0,0,3,4,2,33,1,100,1,2,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,100,0.0,1,0,0,1,0,0,3
696,25-26-prem-burnley-vs-nottingham-forest,14,0,0,1,0.24,0.0124465,0,0,1,3,10,7,88,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,90,1,0,0,0
207,25-26-prem-burnley-vs-nottingham-forest,9,0,0,0,0.0,0.0804985,0,1,0,0,7,1,100,1.0,0,1,100,0,0.0,0,0,1,0,0,0,0,2,2,2,67,0,0.0,1,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,100,0.0,0.0,0,0,90,1,0,0,1
260,25-26-prem-west-ham-united-vs-crystal-palace,90,0,1,1,0.2,0.00998495,0,0,1,1,64,38,86,0.0,8,0,0.0,3,75,4,2,2,0,3,3,2,13,4,9,75,4,80,4,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,80,0.0,5,0,90,1,0,0,12
271,25-26-prem-west-ham-united-vs-crystal-palace,90,0,0,1,0.25,0.220005,0,3,0,4,57,24,83,3.0,5,2,25,0,0.0,1,1,0,0,2,2,1,11,4,9,82,2,50,2,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,100,25,0.0,4,0,90,1,0,0,7
603,25-26-prem-west-ham-united-vs-crystal-palace,90,0,1,0,0.0,0.406208,0,2,0,3,80,44,81,2.0,11,3,27,3,75,0,1,7,0,4,3,0,6,4,3,50,3,75,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,100,0.0,0.0,1,0,90,2,0,0,13
273,25-26-prem-west-ham-united-vs-crystal-palace,74,0,1,1,0.04,0.509456,0,0,0,0,39,25,83,3.0,6,3,100,1,100,1,1,2,0,1,0,0,2,0,2,100,0,0.0,1,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,100,0.0,1,0,0,1,0,0,5
253,25-26-prem-west-ham-united-vs-crystal-palace,90,0,0,0,0.0,0.0282349,0,0,0,0,44,25,74,0.0,8,0,0.0,9,50,0,0,7,0,3,0,0,3,1,0,0.0,3,75,1,0,2,1,1.55,0.55,0,25,9,0.0,0,0,0,0.0,0.0,0.0,0,0,90,1,0,0,10
283,25-26-prem-west-ham-united-vs-crystal-palace,90,1,0,2,0.84,0.00164728,1,0,0,2,24,5,56,0.0,2,0,0.0,0,0.0,0,0,4,0,3,3,0,4,8,0,0.0,4,50,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.624,0,0,90,1,0,0,7
256,25-26-prem-west-ham-united-vs-crystal-palace,90,0,0,3,0.19,0.124824,0,0,0,6,46,24,83,1.0,1,1,100,0,0.0,1,1,4,0,1,1,2,4,3,2,50,2,67,1,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,100,0.0,1,0,90,1,0,0,7
257,25-26-prem-west-ham-united-vs-crystal-palace,90,0,0,1,0.2,0.00278715,0,0,1,1,51,32,86,0.0,2,0,0.0,2,33,1,1,3,0,3,1,1,5,5,3,60,2,40,1,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,50,0.0,2,0,90,1,0,0,9
624,25-26-prem-west-ham-united-vs-crystal-palace,90,1,0,2,0.24,0.231195,1,1,0,3,31,9,69,1.0,2,1,33,2,100,1,0,1,0,1,1,0,3,7,3,38,0,0.0,1,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,50,100,0.6944,1,0,90,2,0,0,3
659,25-26-prem-west-ham-united-vs-crystal-palace,90,0,0,2,0.1,0.0212217,1,4,0,3,71,41,87,0.0,8,0,0.0,1,33,1,0,4,1,1,0,0,9,2,7,100,2,50,2,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,100,100,0.0781,1,0,90,2,0,0,7
272,25-26-prem-west-ham-united-vs-crystal-palace,25,0,0,2,0.08,0.00074989,1,0,0,2,22,11,79,1.0,2,0,0.0,0,0.0,0,1,3,0,2,2,2,5,3,2,40,3,100,2,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.4265,0,0,90,1,0,0,6
270,25-26-prem-west-ham-united-vs-crystal-palace,64,0,0,0,0.0,0.00844348,0,0,0,1,32,21,84,0.0,1,0,0.0,0,0.0,0,1,2,1,2,1,1,1,2,0,0.0,1,50,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,6
606,25-26-prem-west-ham-united-vs-crystal-palace,90,0,0,1,0.22,0.00743679,1,0,1,2,73,56,93,0.0,7,0,0.0,6,67,1,2,5,1,7,6,1,5,5,1,50,4,50,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,100,0.5547,1,0,90,2,0,0,16
712,25-26-prem-west-ham-united-vs-crystal-palace,45,0,0,2,0.1,0.274476,0,0,0,3,24,10,71,1.0,1,0,0.0,1,100,1,0,0,0,1,1,2,4,3,2,40,2,100,1,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,100,0.0,1,0,0,1,0,0,2
612,25-26-prem-west-ham-united-vs-crystal-palace,90,0,0,1,0.03,0.0812069,0,3,0,3,72,34,74,2.0,8,1,50,0,0.0,1,0,5,0,0,0,0,7,10,6,43,1,33,1,3,0,0,0.0,0.0,0,0,0,0.0,0,0,0,50,50,0.0,2,0,90,2,0,0,7
276,25-26-prem-west-ham-united-vs-crystal-palace,45,0,0,2,0.08,0.0352544,0,2,0,1,25,11,92,0.0,4,0,0.0,2,100,1,0,4,0,0,0,2,5,6,4,50,1,33,1,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,100,100,0.0,1,0,90,1,0,0,5
605,25-26-prem-west-ham-united-vs-crystal-palace,90,0,0,0,0.0,0.00344435,0,1,0,0,76,58,92,0.0,1,0,0.0,1,33,1,2,6,2,5,4,1,9,10,3,50,6,46,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,100,50,0.0,2,0,90,2,0,0,17
284,25-26-prem-west-ham-united-vs-crystal-palace,15,0,0,1,0.04,0.00219008,0,0,0,2,15,6,86,1.0,2,0,0.0,0,0.0,0,0,1,0,1,0,0,3,1,1,50,2,100,1,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,90,1,0,0,2
708,25-26-prem-west-ham-united-vs-crystal-palace,77,0,0,0,0.0,0.00752829,0,1,0,0,49,36,88,0.0,3,0,0.0,1,50,0,1,2,1,1,0,1,1,2,1,33,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,100,0.0,0.0,0,0,0,2,0,0,5
614,25-26-prem-west-ham-united-vs-crystal-palace,90,0,0,1,0.02,0.228781,0,0,0,0,61,41,85,2.0,8,1,20,3,75,1,1,1,0,1,0,2,1,8,1,17,0,0.0,0,3,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,100,0.0,1,0,90,2,0,0,4
718,25-26-prem-west-ham-united-vs-crystal-palace,12,0,0,0,0.0,0.00075482,0,0,0,0,10,5,63,0.0,0,0,0.0,1,50,0,0,1,0,0,0,0,0,1,0,0.0,0,0.0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,90,2,0,0,1
671,25-26-prem-west-ham-united-vs-crystal-palace,58,0,0,0,0.0,0.00236953,0,1,0,2,12,3,60,0.0,0,0,0.0,0,0.0,0,0,1,1,0,0,0,2,4,1,25,1,50,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,100,0.0,0.0,0,0,0,2,0,0,2
615,25-26-prem-west-ham-united-vs-crystal-palace,77,0,0,0,0.0,0.20378,0,1,0,2,39,21,84,0.0,0,1,100,1,100,0,0,3,0,0,0,0,2,8,2,22,0,0.0,1,2,0,0,0.0,0.0,0,0,0,0.0,0,0,0,33,0.0,0.0,0,0,0,2,0,0,3
600,25-26-prem-west-ham-united-vs-crystal-palace,90,0,0,0,0.0,0.00037364,0,0,0,0,47,23,66,0.0,8,0,0.0,2,14,0,0,7,0,2,0,0,0,0,0,0.0,0,0.0,0,0,1,2,1.37,-0.63,0,23,2,0.0,1,0,0,0.0,0.0,0.0,0,0,90,2,0,0,9
625,25-26-prem-west-ham-united-vs-crystal-palace,31,0,0,0,0.0,0.0317051,0,0,0,1,4,3,75,1.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,7,0,0.0,1,17,0,3,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,90,2,0,0,0
531,25-26-prem-sunderland-vs-aston-villa,53,0,0,1,0.01,0.00103648,0,0,0,0,14,3,50,1.0,2,0,0.0,0,0.0,1,1,0,1,3,2,0,3,4,1,100,2,33,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,100,0.0,1,0,90,1,0,0,6
619,25-26-prem-west-ham-united-vs-crystal-palace,12,0,0,1,0.07,0.00006764,0,0,0,1,3,1,100,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,2,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,90,2,0,0,0
698,25-26-prem-wolverhampton-wanderers-vs-leeds-united,69,1,0,1,0.15,0.0174913,1,6,0,4,40,6,43,0.0,4,0,0.0,1,50,0,1,4,0,0,0,2,8,13,8,40,0,0.0,2,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,43,0.0,0.2209,0,0,0,1,0,0,5
341,25-26-prem-wolverhampton-wanderers-vs-leeds-united,90,0,0,0,0.0,0.00205406,0,0,0,0,54,18,51,0.0,10,0,0.0,7,29,0,0,15,0,2,0,0,3,0,1,100,2,100,1,0,5,1,1.31,0.31,0,18,7,0.0,1,0,0,0.0,0.0,0.0,0,0,90,1,0,0,17
354,25-26-prem-wolverhampton-wanderers-vs-leeds-united,90,0,0,1,0.02,0.0111653,0,1,0,0,74,53,95,0.0,5,0,0.0,2,100,2,0,6,0,5,1,0,7,4,5,71,2,50,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,50,50,0.0,4,0,90,1,0,0,15
691,25-26-prem-wolverhampton-wanderers-vs-leeds-united,90,1,1,1,0.12,0.0214889,1,0,0,3,36,11,73,1.0,2,0,0.0,1,100,0,0,2,0,1,1,0,7,12,4,40,3,33,3,3,0,0,0.0,0.0,0,0,0,0.0,0,0,1,0.0,0.0,0.7405,1,0,2,1,0,0,4
709,25-26-prem-wolverhampton-wanderers-vs-leeds-united,90,1,0,1,0.68,0.0353585,1,0,0,1,72,52,90,1.0,8,0,0.0,4,80,0,1,4,0,2,1,2,6,9,5,36,1,100,0,5,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.6072,5,0,90,3,0,0,12
695,25-26-prem-wolverhampton-wanderers-vs-leeds-united,90,0,0,0,0.0,0.0139315,0,1,0,3,58,27,77,2.0,5,2,29,1,50,3,0,5,0,2,2,0,8,2,5,83,3,75,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,50,75,0.0,4,0,90,3,0,0,11
631,25-26-prem-wolverhampton-wanderers-vs-leeds-united,90,0,0,3,0.13,0.113687,2,1,0,3,118,71,82,1.0,27,2,33,5,42,4,0,9,0,4,2,3,15,5,9,69,6,86,1,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,100,57,0.2029,7,0,90,3,0,0,20
347,25-26-prem-wolverhampton-wanderers-vs-leeds-united,90,0,0,0,0.0,0.124088,0,1,0,3,75,45,87,0.0,5,0,0.0,3,43,0,2,5,0,8,5,1,3,7,1,25,2,33,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,50,0.0,0.0,0,0,90,1,0,0,15
493,25-26-prem-wolverhampton-wanderers-vs-leeds-united,82,0,0,1,0.07,0.00451538,1,0,0,0,44,24,92,0.0,2,0,0.0,0,0.0,4,0,3,1,1,0,1,8,4,7,64,1,100,1,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,67,0.0447,6,0,0,1,0,0,11
645,25-26-prem-wolverhampton-wanderers-vs-leeds-united,45,0,1,0,0.0,0.398766,0,1,0,1,37,18,78,2.0,4,1,50,0,0.0,1,0,2,0,0,0,0,2,5,2,29,0,0.0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,50,100,0.0,1,0,0,3,0,0,3
343,25-26-prem-wolverhampton-wanderers-vs-leeds-united,90,0,0,0,0.0,0.00450687,0,0,0,0,81,59,94,0.0,4,0,0.0,0,0.0,1,0,2,2,11,5,0,3,6,1,33,2,33,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,100,0.0,1,0,90,1,0,0,16
348,25-26-prem-wolverhampton-wanderers-vs-leeds-united,90,0,0,0,0.0,0.0062406,0,0,0,0,63,51,98,0.0,2,0,0.0,1,50,0,0,2,0,8,5,0,6,6,1,100,5,45,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,1,0,90,1,0,0,11
350,25-26-prem-wolverhampton-wanderers-vs-leeds-united,90,0,0,1,0.05,0.194978,0,0,0,0,46,23,92,0.0,2,0,0.0,0,0.0,1,0,7,0,2,0,3,3,7,3,33,0,0.0,2,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,100,0.0,1,0,2,1,0,0,10
720,25-26-prem-wolverhampton-wanderers-vs-leeds-united,90,0,0,3,0.22,0.0259489,1,0,0,6,24,5,38,1.0,2,0,0.0,0,0.0,1,0,2,0,1,1,0,8,7,1,50,7,54,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,100,0.2447,1,0,90,3,0,0,4
633,25-26-prem-wolverhampton-wanderers-vs-leeds-united,45,0,0,0,0.0,0.266235,0,1,0,0,50,18,82,3.0,3,5,36,0,0.0,1,0,3,0,0,0,0,2,3,2,40,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,33,100,0.0,1,0,90,3,0,0,4
643,25-26-prem-wolverhampton-wanderers-vs-leeds-united,18,0,0,1,0.02,0.018924,0,0,0,0,36,32,97,0.0,9,0,0.0,0,0.0,0,1,2,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,90,3,0,0,3
646,25-26-prem-wolverhampton-wanderers-vs-leeds-united,90,0,0,2,0.23,0.107981,0,0,0,3,80,52,91,0.0,9,2,100,2,67,2,1,6,0,3,1,3,5,7,4,36,1,100,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,50,0.0,4,0,90,3,0,0,14
635,25-26-prem-wolverhampton-wanderers-vs-leeds-united,45,0,0,1,0.03,0.134225,0,0,0,2,20,8,89,1.0,0,1,100,0,0.0,2,0,0,0,1,1,0,4,1,3,75,1,100,1,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,100,0.0,2,0,0,3,0,0,3
663,25-26-prem-wolverhampton-wanderers-vs-leeds-united,18,0,0,0,0.0,0.0601645,0,0,0,5,17,10,77,2.0,1,1,100,0,0.0,0,0,0,0,0,0,0,2,2,0,0.0,2,67,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,90,3,0,0,0
637,25-26-prem-wolverhampton-wanderers-vs-leeds-united,71,0,0,0,0.0,0.0075862,0,2,0,0,63,49,92,0.0,4,0,0.0,5,100,0,0,2,0,2,1,0,5,0,4,100,1,100,2,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,100,0.0,0.0,0,0,0,3,0,0,4
648,25-26-prem-wolverhampton-wanderers-vs-leeds-united,45,0,0,2,0.38,0.00305697,1,1,0,8,19,6,67,0.0,1,0,0.0,1,100,0,0,1,0,0,0,0,3,4,2,67,1,25,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,100,0.0,0.0697,1,0,90,3,0,0,2
352,25-26-prem-wolverhampton-wanderers-vs-leeds-united,20,0,0,0,0.0,0.00115829,0,0,0,0,11,7,88,0.0,1,0,0.0,0,0.0,0,0,3,0,0,0,0,0,2,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,90,1,0,0,3
342,25-26-prem-wolverhampton-wanderers-vs-leeds-united,82,0,1,0,0.0,0.0017745,0,0,0,0,48,21,88,0.0,1,0,0.0,0,0.0,2,1,5,0,4,2,2,4,13,3,23,1,25,0,2,0,0,0.0,0.0,0,0,0,0.0,0,0,1,0.0,67,0.0,3,0,0,1,0,0,13
634,25-26-prem-wolverhampton-wanderers-vs-leeds-united,71,0,0,2,0.05,0.00169369,1,0,0,2,58,43,93,0.0,0,0,0.0,0,0.0,0,0,7,0,1,1,0,7,4,6,75,1,33,4,2,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.1818,2,0,0,3,0,0,10
