player_code,player_id,first_name,second_name,web_name,team_code,position
61256,457,Carlos Henrique,Casimiro,Casemiro,1,Midfielder
516895,458,Kobbie,Mainoo,Mainoo,1,Midfielder
232112,459,Manuel,Ugarte Ribeiro,Ugarte,1,Midfielder
490881,460,Toby,Collyer,Collyer,1,Midfielder
556639,461,Jayce,Fitzgerald,Fitzgerald,1,Midfielder
547037,462,Jack,Fletcher,J.Fletcher,1,Midfielder
618873,463,Sékou,Koné,Kone,1,Midfielder
559684,464,Jack,Moorhouse,Moorhouse,1,Midfielder
497894,465,Rasmus,Højlund,Højlund,1,Forward
458249,466,Joshua,Zirkzee,Zirkzee,1,Forward
596047,467,Chido,Obi,Obi,1,Forward
575034,468,Ethan,Wheatley,Wheatley,1,Forward
485711,681,Benjamin,Sesko,Šeško,1,Forward
232653,52,Jacob,Ramsey,J.Ramsey,4,Midfielder
98747,469,Nick,Pope,Pope,4,Goalkeeper
81441,471,Mark,Gillespie,Gillespie,4,Goalkeeper
111452,472,Odysseas,Vlachodimos,Odysseas,4,Goalkeeper
487838,473,Lewis,Hall,Hall,4,Defender
119471,474,Fabian,Schär,Schär,4,Defender
220237,475,Sven,Botman,Botman,4,Defender
78916,476,Dan,Burn,Burn,4,Defender
441191,477,Tino,Livramento,Livramento,4,Defender
77794,478,Kieran,Trippier,Trippier,4,Defender
111773,479,Emil,Krafth,Krafth,4,Defender
101148,480,Jamaal,Lascelles,Lascelles,4,Defender
545477,481,Alex,Murphy,A.Murphy,4,Defender
441024,482,Harrison,Ashby,Ashby,4,Defender
578512,483,Miodrag,Pivaš,Pivas,4,Defender
169359,484,Matt,Targett,Targett,4,Defender
232826,485,Anthony,Gordon,Gordon,4,Midfielder
449434,486,Anthony,Elanga,Elanga,4,Midfielder
201666,487,Harvey,Barnes,Barnes,4,Midfielder
208706,488,Bruno,Guimarães Rodriguez Moura,Bruno G.,4,Midfielder
114243,489,Jacob,Murphy,J.Murphy,4,Midfielder
180974,490,Joelinton Cássio,Apolinário de Lira,Joelinton,4,Midfielder
432422,491,Sandro,Tonali,Tonali,4,Midfielder
640108,492,Antoñito,Cordero Campillo,Antoñito C.,4,Midfielder
200089,494,Joe,Willock,Willock,4,Midfielder
153127,495,Isaac,Hayden,Hayden,4,Midfielder
564510,496,Garang,Kuol,Kuol,4,Midfielder
461484,498,Joe,White,White,4,Midfielder
219168,499,Alexander,Isak,Isak,4,Forward
538207,500,William,Osula,Osula,4,Forward
599303,501,Sean,Neave,Neave,4,Forward
225321,674,Aaron,Ramsdale,Ramsdale,4,Goalkeeper
465642,684,Malick,Thiaw,Thiaw,4,Defender
623110,689,Seung-Soo,Park,Seung soo,4,Midfielder
549067,513,Zach,Abbott,Abbott,17,Defender
222531,515,Morgan,Gibbs-White,Gibbs-White,17,Midfielder
209046,516,Callum,Hudson-Odoi,Hudson-Odoi,17,Midfielder
510500,518,João Pedro,Ferreira da Silva,Jota,17,Midfielder
243345,520,Lewis,O'Brien,O'Brien,17,Midfielder
210156,527,Taiwo,Awoniyi,Awoniyi,17,Forward
107265,675,Angus,Gunn,Gunn,17,Goalkeeper
465680,696,Arnaud,Kalimuendo,Kalimuendo,17,Forward
74854,529,Simon,Moore,Moore,56,Goalkeeper
490000,530,Blondy,Nna Noukeu,Nna Noukeu,56,Goalkeeper
223827,531,Daniel,Ballard,Ballard,56,Defender
477547,536,Leo Fuhr,Hjelde,Hjelde,56,Defender
492066,537,Niall,Huggins,Huggins,56,Defender
167512,539,Luke,O'Nien,O'Nien,56,Defender
519634,542,Jenson,Seelt,Seelt,56,Defender
535818,543,Simon,Adingra,Adingra,56,Midfielder
124165,545,Patrick,Roberts,Roberts,56,Midfielder
484420,547,Enzo,Le Fée,E.Le Fée,56,Midfielder
547719,497,Lewis,Miley,L.Miley,4,Midfielder
432714,426,James,McAtee,McAtee,17,Midfielder
85633,502,Matz,Sels,Sels,17,Goalkeeper
475123,503,Carlos Miguel,dos Santos Pereira,C.Miguel,17,Goalkeeper
224068,504,Matt,Turner,Turner,17,Goalkeeper
227444,505,Nikola,Milenković,Milenković,17,Defender
575476,506,Murillo,Costa dos Santos,Murillo,17,Defender
159506,507,Ola,Aina,Aina,17,Defender
215136,508,Neco,Williams,N.Williams,17,Defender
451432,509,David,Mota Veiga Teixeira do Carmo,David Carmo,17,Defender
575458,510,Jair,Paula da Cunha Filho,Jair Cunha,17,Defender
485047,511,Felipe,Rodrigues da Silva,Morato,17,Defender
204822,512,Omar,Richards,O.Richards,17,Defender
90585,514,Willy,Boly,Boly,17,Defender
215379,517,Elliot,Anderson,Anderson,17,Midfielder
250199,519,Nicolás,Domínguez,Dominguez,17,Midfielder
210462,521,Ibrahim,Sangaré,Sangaré,17,Midfielder
204968,522,Ryan,Yates,Yates,17,Midfielder
569014,523,Eric,da Silva Moreira,Da Silva Moreira,17,Midfielder
495161,524,Marko,Stamenić,Stamenic,17,Midfielder
60689,525,Chris,Wood,Wood,17,Forward
482973,526,Igor Jesus,Maciel da Cruz,Igor Jesus,17,Forward
456512,669,Dan,Ndoye,Ndoye,17,Midfielder
503301,693,Omari,Hutchinson,Hutchinson,17,Midfielder
230046,699,Douglas Luiz,Soares de Paulo,Douglas Luiz,17,Midfielder
499309,252,Marc,Guiu Paz,Marc Guiu,56,Forward
232571,528,Anthony,Patterson,Patterson,56,Goalkeeper
487676,532,Trai,Hume,Hume,56,Defender
220684,533,Aji,Alese,Alese,56,Defender
232820,534,Joe,Anderson,Anderson,56,Defender
461195,535,Dennis,Cirkin,Cirkin,56,Defender
514613,538,Zak,Johnson,Johnson,56,Defender
465702,540,Timothée,Pembélé,Pembele,56,Defender
434399,541,Reinildo,Mandava,Reinildo,56,Defender
547027,544,Habib,Diarra,Diarra,56,Midfielder
626844,546,Milan,Aleksić,Aleksić,56,Midfielder
461199,548,Romaine,Mundle,Mundle,56,Midfielder
223336,549,Dan,Neil,Neil,56,Midfielder
215460,550,Ian,Poveda-Ocampo,Poveda,56,Midfielder
554197,551,Chris,Rigg,Rigg,56,Midfielder
577669,552,Noah,Sadiki,Sadiki,56,Midfielder
549912,553,Chemsdine,Talbi,Talbi,56,Midfielder
477851,554,Abdoullah,Ba,Ba,56,Midfielder
171422,555,Alan,Browne,Browne,56,Midfielder
458297,556,Pierre,Ekwah Elimby,Ekwah,56,Midfielder
547410,557,Harrison,Jones,H.Jones,56,Midfielder
493837,558,Jay,Matete,Matete,56,Midfielder
500696,559,Nectarios,Triantis,Triantis,56,Midfielder
437505,560,Wilson,Isidor,Isidor,56,Forward
564406,561,Eliezer,Mayenda Dossou,Mayenda,56,Forward
611975,562,Ahmed,Abdullahi,Abdullahi,56,Forward
551153,563,Luís Hemir,Silva Semedo,Luís Hemir,56,Forward
440955,564,Nazarii,Rusyn,Rusyn,56,Forward
84450,668,Granit,Xhaka,Xhaka,56,Midfielder
498016,670,Robin,Roefs,Roefs,56,Goalkeeper
105717,678,Arthur,Masuaku,Masuaku,56,Defender
201895,683,Omar,Alderete,Alderete,56,Defender
200834,694,Nordi,Mukiele,Mukiele,56,Defender
184254,565,Guglielmo,Vicario,Vicario,6,Goalkeeper
214572,566,Brandon,Austin,Austin,6,Goalkeeper
485055,567,Antonín,Kinský,Kinsky,6,Goalkeeper
441164,568,Pedro,Porro Sauceda,Pedro Porro,6,Defender
242898,580,Brennan,Johnson,Johnson,6,Midfielder
138001,630,Tom,King,King,11,Goalkeeper
221632,569,Cristian,Romero,Romero,6,Defender
135720,570,Kevin,Danso,Danso,6,Defender
115556,571,Ben,Davies,Davies,6,Defender
493125,572,Radu,Drăgușin,Dragusin,6,Defender
232859,573,Djed,Spence,Spence,6,Defender
487053,574,Destiny,Udogie,Udogie,6,Defender
491279,575,Micky,van de Ven,Van de Ven,6,Defender
548308,576,Ashley,Phillips,Phillips,6,Defender
553299,577,Takai,Kōta,Takai,6,Defender
610799,578,Luka,Vušković,Vuskovic,6,Defender
85971,579,Son,Heung-min,Son,6,Midfielder
172780,581,James,Maddison,Maddison,6,Midfielder
460842,582,Mohammed,Kudus,Kudus,6,Midfielder
445044,583,Dejan,Kulusevski,Kulusevski,6,Midfielder
511499,584,Mathys,Tel,Tel,6,Midfielder
202993,585,Rodrigo,Bentancur,Bentancur,6,Midfielder
570526,586,Lucas,Bergvall,Bergvall,6,Midfielder
227127,587,Yves,Bissouma,Bissouma,6,Midfielder
550839,588,Wilson,Odobert,Odobert,6,Midfielder
235674,589,Manor,Solomon,Solomon,6,Midfielder
436234,590,Bryan,Gil Salvatierra,Bryan,6,Midfielder
547701,591,Archie,Gray,Gray,6,Midfielder
499721,592,Mikey,Moore,Moore,6,Midfielder
482442,593,Pape Matar,Sarr,P.M.Sarr,6,Midfielder
623095,594,Yang,Min-hyeok,Min-hyeok,6,Midfielder
499726,595,Callum,Olusesi,Olusesi,6,Midfielder
154566,596,Dominic,Solanke-Mitchell,Solanke,6,Forward
212319,597,Richarlison,de Andrade,Richarlison,6,Forward
552427,598,Will,Lankshear,Lankshear,6,Forward
490145,599,Dane,Scarlett,Scarlett,6,Forward
154296,673,João Maria,Lobo Alves Palhares Costa Palhinha Gonçalves,J.Palhinha,6,Midfielder
84182,600,Alphonse,Areola,Areola,21,Goalkeeper
82143,601,Wes,Foderingham,Foderingham,21,Goalkeeper
483364,602,Krisztián,Hegyi,Hegyi,21,Goalkeeper
613804,603,El Hadji Malick,Diouf,Diouf,21,Defender
109533,604,Emerson,Palmieri dos Santos,Emerson,21,Defender
214048,605,Maximilian,Kilman,Kilman,21,Defender
233963,606,Konstantinos,Mavropanos,Mavropanos,21,Defender
210494,607,Nayef,Aguerd,N.Aguerd,21,Defender
536109,608,Ollie,Scarles,Scarles,21,Defender
462116,609,Jean-Clair,Todibo,Todibo,21,Defender
214590,610,Aaron,Wan-Bissaka,Wan-Bissaka,21,Defender
518438,611,Kaelan,Casey,Casey,21,Defender
224024,612,Lucas,Tolentino Coelho de Lima,L.Paquetá,21,Midfielder
215439,613,Tomáš,Souček,Souček,21,Midfielder
101178,614,James,Ward-Prowse,Ward-Prowse,21,Midfielder
450070,615,Crysencio,Summerville,Summerville,21,Midfielder
213999,616,Edson,Álvarez Velázquez,Álvarez,21,Midfielder
149519,617,Maxwel,Cornet,Cornet,21,Midfielder
197024,618,Guido,Rodríguez,G.Rodriguez,21,Midfielder
577114,619,Luis Guilherme,Lira dos Santos,L.Guilherme,21,Midfielder
490885,620,George,Earthy,Earthy,21,Midfielder
229384,621,Andy,Irving,Irving,21,Midfielder
518442,622,Lewis,Orford,Orford,21,Midfielder
490142,623,Freddie,Potts,Potts,21,Midfielder
178186,624,Jarrod,Bowen,Bowen,21,Forward
91889,625,Niclas,Füllkrug,Füllkrug,21,Forward
565431,626,Callum,Marshall,Marshall,21,Forward
158534,659,Kyle,Walker-Peters,Walker-Peters,21,Defender
75115,671,Callum,Wilson,Wilson,21,Forward
467189,679,Mads,Hermansen,Hermansen,21,Goalkeeper
101982,627,Sam,Johnstone,Johnstone,39,Goalkeeper
149065,628,José,Malheiro de Sá,José Sá,39,Goalkeeper
79602,629,Daniel,Bentley,Bentley,39,Goalkeeper
516939,631,Emmanuel,Agbadou,Agbadou,39,Defender
87835,632,Matt,Doherty,Doherty,39,Defender
490721,633,Hugo,Bueno López,H.Bueno,39,Defender
501837,634,Yerson,Mosquera Valdelamar,Mosquera,39,Defender
483081,635,Rodrigo,Martins Gomes,R.Gomes,39,Defender
231480,636,Santiago,Ignacio Bueno,S.Bueno,39,Defender
510362,637,Toti,Gomes,Toti,39,Defender
441271,638,Ki-Jana,Hoever,Hoever,39,Defender
560248,639,Bastien,Meupiyou Menadjou,Meupiyou,39,Defender
641221,640,Pedro,Cardoso de Lima,Pedro Lima,39,Defender
517179,641,Alfie,Pond,Pond,39,Defender
184754,642,Hwang,Hee-chan,Hee Chan,39,Midfielder
509291,643,André,Trindade da Costa Neto,André,39,Midfielder
231057,644,Jean-Ricner,Bellegarde,Bellegarde,39,Midfielder
643135,645,Fer,López González,Fer López,39,Midfielder
448089,646,João Victor,Gomes da Silva,Gomes,39,Midfielder
181284,647,Gonçalo Manuel,Ganchinho Guedes,Guedes,39,Midfielder
433312,648,Marshall,Munetsi,Munetsi,39,Midfielder
476502,649,Boubacar,Traoré,B.Traore,39,Midfielder
497606,650,Tawanda,Chirewa,Chirewa,39,Midfielder
596054,651,Tom,Edozie,Edozie,39,Midfielder
593001,652,Enso,González Medina,Gonzalez,39,Midfielder
240299,653,Joe,Hodge,Hodge,39,Midfielder
247412,654,Jørgen,Strand Larsen,Strand Larsen,39,Forward
449988,655,Fábio,Soares Silva,Fábio Silva,39,Forward
429414,656,Saša,Kalajdžić,Kalajdžić,39,Forward
589507,657,Leon,Chiwome,Chiwome,39,Forward
531363,658,Nathan,Fraser,Fraser,39,Forward
230376,663,Jhon,Arias,J.Arias,39,Midfielder
497949,682,David,Møller Wolfe,Møller Wolfe,39,Defender
523705,695,Jackson,Tchatchoua,Tchatchoua,39,Defender
