player_code,player_id,first_name,second_name,web_name,team_id,position,team_code
461537,435,Dermot,Mee,Mee,,Goalkeeper,1.0
209365,436,Matthijs,de Ligt,De Ligt,,Defender,1.0
221820,437,Lisandro,Martínez,Martinez,,Defender,1.0
230001,438,Noussair,Mazraoui,Mazraoui,,Defender,1.0
661712,439,Diego,León Blanco,D.Leon,,Defender,1.0
216051,440,Diogo,Dalot Teixeira,Dalot,,Defender,1.0
596777,441,Patrick,Dorgu,Dorgu,,Defender,1.0
95658,442,Harry,Maguire,Maguire,,Defender,1.0
106760,443,Luke,Shaw,Shaw,,Defender,1.0
550864,444,Leny,Yoro,Yoro,,Defender,1.0
577974,445,Harry,Amass,Amass,,Defender,1.0
547676,446,Tyler,Fredricson,Fredricson,,Defender,1.0
606745,447,Ayden,Heaven,Heaven,,Defender,1.0
222690,448,Tyrell,Malacia,Malacia,,Defender,1.0
141746,449,Bruno,Borges Fernandes,B.Fernandes,,Midfielder,1.0
430871,450,Matheus,Santos Carneiro da Cunha,Cunha,,Midfielder,1.0
176297,451,Marcus,Rashford,Rashford,,Midfielder,1.0
493250,452,Amad,Diallo,Amad,,Midfielder,1.0
493105,453,Alejandro,Garnacho Ferreyra,Garnacho,,Midfielder,1.0
467169,454,Antony,dos Santos,Antony,,Midfielder,1.0
184341,455,Mason,Mount,Mount,,Midfielder,1.0
209243,456,Jadon,Sancho,Sancho,,Midfielder,1.0
61256,457,Carlos Henrique,Casimiro,Casemiro,,Midfielder,1.0
516895,458,Kobbie,Mainoo,Mainoo,,Midfielder,1.0
232112,459,Manuel,Ugarte Ribeiro,Ugarte,,Midfielder,1.0
490881,460,Toby,Collyer,Collyer,,Midfielder,1.0
556639,461,Jayce,Fitzgerald,Fitzgerald,,Midfielder,1.0
547037,462,Jack,Fletcher,J.Fletcher,,Midfielder,1.0
618873,463,Sékou,Koné,Kone,,Midfielder,1.0
559684,464,Jack,Moorhouse,Moorhouse,,Midfielder,1.0
497894,465,Rasmus,Højlund,Højlund,,Forward,1.0
458249,466,Joshua,Zirkzee,Zirkzee,,Forward,1.0
596047,467,Chido,Obi,Obi,,Forward,1.0
575034,468,Ethan,Wheatley,Wheatley,,Forward,1.0
98747,469,Nick,Pope,Pope,,Goalkeeper,4.0
67089,470,Martin,Dúbravka,Dúbravka,,Goalkeeper,4.0
81441,471,Mark,Gillespie,Gillespie,,Goalkeeper,4.0
111452,472,Odysseas,Vlachodimos,Odysseas,,Goalkeeper,4.0
487838,473,Lewis,Hall,Hall,,Defender,4.0
119471,474,Fabian,Schär,Schär,,Defender,4.0
220237,475,Sven,Botman,Botman,,Defender,4.0
78916,476,Dan,Burn,Burn,,Defender,4.0
441191,477,Tino,Livramento,Livramento,,Defender,4.0
77794,478,Kieran,Trippier,Trippier,,Defender,4.0
111773,479,Emil,Krafth,Krafth,,Defender,4.0
101148,480,Jamaal,Lascelles,Lascelles,,Defender,4.0
545477,481,Alex,Murphy,A.Murphy,,Defender,4.0
441024,482,Harrison,Ashby,Ashby,,Defender,4.0
578512,483,Miodrag,Pivaš,Pivas,,Defender,4.0
169359,484,Matt,Targett,Targett,,Defender,4.0
232826,485,Anthony,Gordon,Gordon,,Midfielder,4.0
449434,486,Anthony,Elanga,Elanga,,Midfielder,4.0
201666,487,Harvey,Barnes,Barnes,,Midfielder,4.0
208706,488,Bruno,Guimarães Rodriguez Moura,Bruno G.,,Midfielder,4.0
114243,489,Jacob,Murphy,J.Murphy,,Midfielder,4.0
180974,490,Joelinton Cássio,Apolinário de Lira,Joelinton,,Midfielder,4.0
432422,491,Sandro,Tonali,Tonali,,Midfielder,4.0
640108,492,Antoñito,Cordero Campillo,Antoñito C.,,Midfielder,4.0
200089,494,Joe,Willock,Willock,,Midfielder,4.0
153127,495,Isaac,Hayden,Hayden,,Midfielder,4.0
564510,496,Garang,Kuol,Kuol,,Midfielder,4.0
547719,497,Lewis,Miley,L.Miley,,Midfielder,4.0
461484,498,Joe,White,White,,Midfielder,4.0
219168,499,Alexander,Isak,Isak,,Forward,4.0
538207,500,William,Osula,Osula,,Forward,4.0
599303,501,Sean,Neave,Neave,,Forward,4.0
85633,502,Matz,Sels,Sels,,Goalkeeper,17.0
475123,503,Carlos Miguel,dos Santos Pereira,C.Miguel,,Goalkeeper,17.0
224068,504,Matt,Turner,Turner,,Goalkeeper,17.0
227444,505,Nikola,Milenković,Milenković,,Defender,17.0
575476,506,Murillo,Costa dos Santos,Murillo,,Defender,17.0
159506,507,Ola,Aina,Aina,,Defender,17.0
215136,508,Neco,Williams,N.Williams,,Defender,17.0
451432,509,David,Mota Veiga Teixeira do Carmo,David Carmo,,Defender,17.0
575458,510,Jair,Paula da Cunha Filho,Jair Cunha,,Defender,17.0
485047,511,Felipe,Rodrigues da Silva,Morato,,Defender,17.0
204822,512,Omar,Richards,O.Richards,,Defender,17.0
549067,513,Zach,Abbott,Abbott,,Defender,17.0
90585,514,Willy,Boly,Boly,,Defender,17.0
222531,515,Morgan,Gibbs-White,Gibbs-White,,Midfielder,17.0
209046,516,Callum,Hudson-Odoi,Hudson-Odoi,,Midfielder,17.0
215379,517,Elliot,Anderson,Anderson,,Midfielder,17.0
510500,518,João Pedro,Ferreira da Silva,Jota,,Midfielder,17.0
250199,519,Nicolás,Domínguez,Dominguez,,Midfielder,17.0
243345,520,Lewis,O'Brien,O'Brien,,Midfielder,17.0
210462,521,Ibrahim,Sangaré,Sangaré,,Midfielder,17.0
204968,522,Ryan,Yates,Yates,,Midfielder,17.0
569014,523,Eric,da Silva Moreira,Da Silva Moreira,,Midfielder,17.0
495161,524,Marko,Stamenić,Stamenic,,Midfielder,17.0
60689,525,Chris,Wood,Wood,,Forward,17.0
482973,526,Igor Jesus,Maciel da Cruz,Igor Jesus,,Forward,17.0
210156,527,Taiwo,Awoniyi,Awoniyi,,Forward,17.0
232571,528,Anthony,Patterson,Patterson,,Goalkeeper,56.0
74854,529,Simon,Moore,Moore,,Goalkeeper,56.0
490000,530,Blondy,Nna Noukeu,Nna Noukeu,,Goalkeeper,56.0
223827,531,Daniel,Ballard,Ballard,,Defender,56.0
487676,532,Trai,Hume,Hume,,Defender,56.0
220684,533,Aji,Alese,Alese,,Defender,56.0
232820,534,Joe,Anderson,Anderson,,Defender,56.0
461195,535,Dennis,Cirkin,Cirkin,,Defender,56.0
477547,536,Leo Fuhr,Hjelde,Hjelde,,Defender,56.0
492066,537,Niall,Huggins,Huggins,,Defender,56.0
514613,538,Zak,Johnson,Johnson,,Defender,56.0
167512,539,Luke,O'Nien,O'Nien,,Defender,56.0
465702,540,Timothée,Pembélé,Pembele,,Defender,56.0
434399,541,Reinildo,Mandava,Reinildo,,Defender,56.0
519634,542,Jenson,Seelt,Seelt,,Defender,56.0
535818,543,Simon,Adingra,Adingra,,Midfielder,56.0
547027,544,Habib,Diarra,Diarra,,Midfielder,56.0
124165,545,Patrick,Roberts,Roberts,,Midfielder,56.0
626844,546,Milan,Aleksić,Aleksić,,Midfielder,56.0
484420,547,Enzo,Le Fée,E.Le Fée,,Midfielder,56.0
461199,548,Romaine,Mundle,Mundle,,Midfielder,56.0
223336,549,Dan,Neil,Neil,,Midfielder,56.0
215460,550,Ian,Poveda-Ocampo,Poveda,,Midfielder,56.0
554197,551,Chris,Rigg,Rigg,,Midfielder,56.0
577669,552,Noah,Sadiki,Sadiki,,Midfielder,56.0
549912,553,Chemsdine,Talbi,Talbi,,Midfielder,56.0
477851,554,Abdoullah,Ba,Ba,,Midfielder,56.0
171422,555,Alan,Browne,Browne,,Midfielder,56.0
458297,556,Pierre,Ekwah Elimby,Ekwah,,Midfielder,56.0
547410,557,Harrison,Jones,H.Jones,,Midfielder,56.0
493837,558,Jay,Matete,Matete,,Midfielder,56.0
500696,559,Nectarios,Triantis,Triantis,,Midfielder,56.0
437505,560,Wilson,Isidor,Isidor,,Forward,56.0
564406,561,Eliezer,Mayenda Dossou,Mayenda,,Forward,56.0
611975,562,Ahmed,Abdullahi,Abdullahi,,Forward,56.0
551153,563,Luís Hemir,Silva Semedo,Luís Hemir,,Forward,56.0
440955,564,Nazarii,Rusyn,Rusyn,,Forward,56.0
184254,565,Guglielmo,Vicario,Vicario,,Goalkeeper,6.0
214572,566,Brandon,Austin,Austin,,Goalkeeper,6.0
485055,567,Antonín,Kinský,Kinsky,,Goalkeeper,6.0
441164,568,Pedro,Porro Sauceda,Pedro Porro,,Defender,6.0
242898,580,Brennan,Johnson,Johnson,,Midfielder,6.0
172780,581,James,Maddison,Maddison,,Midfielder,6.0
460842,582,Mohammed,Kudus,Kudus,,Midfielder,6.0
445044,583,Dejan,Kulusevski,Kulusevski,,Midfielder,6.0
511499,584,Mathys,Tel,Tel,,Midfielder,6.0
202993,585,Rodrigo,Bentancur,Bentancur,,Midfielder,6.0
570526,586,Lucas,Bergvall,Bergvall,,Midfielder,6.0
227127,587,Yves,Bissouma,Bissouma,,Midfielder,6.0
550839,588,Wilson,Odobert,Odobert,,Midfielder,6.0
235674,589,Manor,Solomon,Solomon,,Midfielder,6.0
490145,599,Dane,Scarlett,Scarlett,,Forward,6.0
84182,600,Alphonse,Areola,Areola,,Goalkeeper,21.0
82143,601,Wes,Foderingham,Foderingham,,Goalkeeper,21.0
483364,602,Krisztián,Hegyi,Hegyi,,Goalkeeper,21.0
613804,603,El Hadji Malick,Diouf,Diouf,,Defender,21.0
109533,604,Emerson,Palmieri dos Santos,Emerson,,Defender,21.0
214048,605,Maximilian,Kilman,Kilman,,Defender,21.0
233963,606,Konstantinos,Mavropanos,Mavropanos,,Defender,21.0
210494,607,Nayef,Aguerd,N.Aguerd,,Defender,21.0
536109,608,Ollie,Scarles,Scarles,,Defender,21.0
221632,569,Cristian,Romero,Romero,,Defender,6.0
135720,570,Kevin,Danso,Danso,,Defender,6.0
115556,571,Ben,Davies,Davies,,Defender,6.0
493125,572,Radu,Drăgușin,Dragusin,,Defender,6.0
232859,573,Djed,Spence,Spence,,Defender,6.0
487053,574,Destiny,Udogie,Udogie,,Defender,6.0
491279,575,Micky,van de Ven,Van de Ven,,Defender,6.0
548308,576,Ashley,Phillips,Phillips,,Defender,6.0
553299,577,Takai,Kōta,Takai,,Defender,6.0
610799,578,Luka,Vušković,Vuskovic,,Defender,6.0
85971,579,Son,Heung-min,Son,,Midfielder,6.0
436234,590,Bryan,Gil Salvatierra,Bryan,,Midfielder,6.0
547701,591,Archie,Gray,Gray,,Midfielder,6.0
499721,592,Mikey,Moore,Moore,,Midfielder,6.0
482442,593,Pape Matar,Sarr,P.M.Sarr,,Midfielder,6.0
623095,594,Yang,Min-hyeok,Min-hyeok,,Midfielder,6.0
499726,595,Callum,Olusesi,Olusesi,,Midfielder,6.0
154566,596,Dominic,Solanke-Mitchell,Solanke,,Forward,6.0
212319,597,Richarlison,de Andrade,Richarlison,,Forward,6.0
552427,598,Will,Lankshear,Lankshear,,Forward,6.0
462116,609,Jean-Clair,Todibo,Todibo,,Defender,21.0
214590,610,Aaron,Wan-Bissaka,Wan-Bissaka,,Defender,21.0
518438,611,Kaelan,Casey,Casey,,Defender,21.0
224024,612,Lucas,Tolentino Coelho de Lima,L.Paquetá,,Midfielder,21.0
215439,613,Tomáš,Souček,Souček,,Midfielder,21.0
101178,614,James,Ward-Prowse,Ward-Prowse,,Midfielder,21.0
450070,615,Crysencio,Summerville,Summerville,,Midfielder,21.0
213999,616,Edson,Álvarez Velázquez,Álvarez,,Midfielder,21.0
149519,617,Maxwel,Cornet,Cornet,,Midfielder,21.0
197024,618,Guido,Rodríguez,G.Rodriguez,,Midfielder,21.0
577114,619,Luis Guilherme,Lira dos Santos,L.Guilherme,,Midfielder,21.0
490885,620,George,Earthy,Earthy,,Midfielder,21.0
229384,621,Andy,Irving,Irving,,Midfielder,21.0
518442,622,Lewis,Orford,Orford,,Midfielder,21.0
490142,623,Freddie,Potts,Potts,,Midfielder,21.0
178186,624,Jarrod,Bowen,Bowen,,Forward,21.0
91889,625,Niclas,Füllkrug,Füllkrug,,Forward,21.0
565431,626,Callum,Marshall,Marshall,,Forward,21.0
158534,659,Kyle,Walker-Peters,Walker-Peters,,Defender,21.0
101982,627,Sam,Johnstone,Johnstone,,Goalkeeper,39.0
149065,628,José,Malheiro de Sá,José Sá,,Goalkeeper,39.0
79602,629,Daniel,Bentley,Bentley,,Goalkeeper,39.0
138001,630,Tom,King,King,,Goalkeeper,39.0
516939,631,Emmanuel,Agbadou,Agbadou,,Defender,39.0
87835,632,Matt,Doherty,Doherty,,Defender,39.0
490721,633,Hugo,Bueno López,H.Bueno,,Defender,39.0
501837,634,Yerson,Mosquera Valdelamar,Mosquera,,Defender,39.0
483081,635,Rodrigo,Martins Gomes,R.Gomes,,Defender,39.0
231480,636,Santiago,Ignacio Bueno,S.Bueno,,Defender,39.0
510362,637,Toti,Gomes,Toti,,Defender,39.0
441271,638,Ki-Jana,Hoever,Hoever,,Defender,39.0
560248,639,Bastien,Meupiyou Menadjou,Meupiyou,,Defender,39.0
641221,640,Pedro,Cardoso de Lima,Pedro Lima,,Defender,39.0
517179,641,Alfie,Pond,Pond,,Defender,39.0
184754,642,Hwang,Hee-chan,Hee Chan,,Midfielder,39.0
509291,643,André,Trindade da Costa Neto,André,,Midfielder,39.0
231057,644,Jean-Ricner,Bellegarde,Bellegarde,,Midfielder,39.0
643135,645,Fer,López González,Fer López,,Midfielder,39.0
448089,646,João Victor,Gomes da Silva,Gomes,,Midfielder,39.0
181284,647,Gonçalo Manuel,Ganchinho Guedes,Guedes,,Midfielder,39.0
433312,648,Marshall,Munetsi,Munetsi,,Midfielder,39.0
476502,649,Boubacar,Traoré,B.Traore,,Midfielder,39.0
497606,650,Tawanda,Chirewa,Chirewa,,Midfielder,39.0
596054,651,Tom,Edozie,Edozie,,Midfielder,39.0
593001,652,Enso,González Medina,Gonzalez,,Midfielder,39.0
240299,653,Joe,Hodge,Hodge,,Midfielder,39.0
247412,654,Jørgen,Strand Larsen,Strand Larsen,,Forward,39.0
449988,655,Fábio,Soares Silva,Fábio Silva,,Forward,39.0
429414,656,Saša,Kalajdžić,Kalajdžić,,Forward,39.0
589507,657,Leon,Chiwome,Chiwome,,Forward,39.0
531363,658,Nathan,Fraser,Fraser,,Forward,39.0
