gameweek,kickoff_time,home_team,home_team_elo,home_score,away_score,away_team,away_team_elo,finished,match_id,home_possession,away_possession,home_expected_goals_xg,away_expected_goals_xg,home_total_shots,away_total_shots,home_shots_on_target,away_shots_on_target,home_big_chances,away_big_chances,home_big_chances_missed,away_big_chances_missed,home_accurate_passes,away_accurate_passes,home_accurate_passes_pct,away_accurate_passes_pct,home_fouls_committed,away_fouls_committed,home_corners,away_corners,home_xg_open_play,away_xg_open_play,home_xg_set_play,away_xg_set_play,home_non_penalty_xg,away_non_penalty_xg,home_xg_on_target_xgot,away_xg_on_target_xgot,home_shots_off_target,away_shots_off_target,home_blocked_shots,away_blocked_shots,home_hit_woodwork,away_hit_woodwork,home_shots_inside_box,away_shots_inside_box,home_shots_outside_box,away_shots_outside_box,home_passes,away_passes,home_own_half,away_own_half,home_opposition_half,away_opposition_half,home_accurate_long_balls,away_accurate_long_balls,home_accurate_long_balls_pct,away_accurate_long_balls_pct,home_accurate_crosses,away_accurate_crosses,home_accurate_crosses_pct,away_accurate_crosses_pct,home_throws,away_throws,home_touches_in_opposition_box,away_touches_in_opposition_box,home_offsides,away_offsides,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_tackles_won,away_tackles_won,home_tackles_won_pct,away_tackles_won_pct,home_interceptions,away_interceptions,home_blocks,away_blocks,home_clearances,away_clearances,home_keeper_saves,away_keeper_saves,home_duels_won,away_duels_won,home_ground_duels_won,away_ground_duels_won,home_ground_duels_won_pct,away_ground_duels_won_pct,home_aerial_duels_won,away_aerial_duels_won,home_aerial_duels_won_pct,away_aerial_duels_won_pct,home_successful_dribbles,away_successful_dribbles,home_successful_dribbles_pct,away_successful_dribbles_pct,stats_processed,player_stats_processed
0,,4.0,1868.55,,,6.0,1774.01,False,25-26-friendly-newcastle-united-vs-tottenham-hotspur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
0,,39.0,1735.76,,,,,False,25-26-friendly-wolverhampton-wanderers-vs-girona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
0,,,,,,14.0,1993.42,False,25-26-friendly-athletic-club-vs-liverpool-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
0,,,,,,14.0,1993.42,False,25-26-friendly-athletic-club-vs-liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
0,,,,,,17.0,1802.87,False,25-26-friendly-fiorentina-vs-nottingham-forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
0,,,,,,7.0,1872.84,False,25-26-friendly-roma-vs-aston-villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
0,,6.0,1774.01,,,,,False,25-26-friendly-tottenham-hotspur-vs-bayern-münchen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
0,,,,,,94.0,1811.27,False,25-26-friendly-borussia-mönchengladbach-vs-brentford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
0,,,,,,8.0,1902.8,False,25-26-friendly-bayer-leverkusen-vs-chelsea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
0,,,,,,4.0,1868.55,False,25-26-friendly-espanyol-vs-newcastle-united,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
0,,,,,,39.0,1735.76,False,25-26-friendly-celta-vigo-vs-wolverhampton-wanderers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
0,,,,,,36.0,1827.13,False,25-26-friendly-wolfsburg-vs-brighton-hove-albion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
0,,,,,,54.0,1781.72,False,25-26-friendly-eintracht-frankfurt-vs-fulham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
0,,,,,,11.0,1793.98,False,25-26-friendly-roma-vs-everton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
0,,43.0,1959.94,,,,,False,25-26-friendly-manchester-city-vs-palermo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
0,,56.0,1547.1,,,,,False,25-26-friendly-sunderland-vs-augsburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
0,,,,,,90.0,1729.6,False,25-26-friendly-lazio-vs-burnley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
0,,,,,,91.0,1808.1,False,25-26-friendly-real-sociedad-vs-afc-bournemouth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
0,,,,,,36.0,1827.13,False,25-26-friendly-wolfsburg-vs-brighton-hove-albion-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
0,,,,,,2.0,1722.36,False,25-26-friendly-milan-vs-leeds-united,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
0,,,,,,4.0,1868.55,False,25-26-friendly-atletico-madrid-vs-newcastle-united,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
0,,7.0,1872.84,,,,,False,25-26-friendly-aston-villa-vs-marseille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
0,,,,,,17.0,1802.87,False,25-26-friendly-al-qadasiya-vs-nottingham-forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
0,,,,,,8.0,1902.8,False,25-26-friendly-milan-vs-chelsea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
0,,54.0,1781.72,,,,,False,25-26-friendly-fulham-vs-eintracht-frankfurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
0,2025-08-10T14:00:00,14.0,1993.42,2.0,2.0,31.0,1835.04,False,25-26-community-shield-liverpool-vs-crystal-palace,41.0,59.0,2.07,1.1,14.0,12.0,4.0,5.0,4.0,3.0,2.0,3.0,282.0,459.0,79.0,86.0,5.0,13.0,5.0,2.0,1.09,1.06,0.19,0.04,1.29,1.1,1.87,0.84,6.0,4.0,4.0,3.0,0.0,0.0,10.0,7.0,4.0,5.0,359.0,536.0,172.0,211.0,110.0,248.0,19.0,24.0,33.0,44.0,6.0,3.0,38.0,30.0,13.0,21.0,21.0,22.0,4.0,3.0,0.0,3.0,0.0,0.0,10.0,8.0,59.0,57.0,6.0,9.0,3.0,4.0,18.0,15.0,3.0,2.0,46.0,37.0,33.0,22.0,60.0,40.0,13.0,15.0,46.0,54.0,4.0,3.0,40.0,33.0,True,True
0,,,,,,36.0,1827.13,False,25-26-friendly-southampton-vs-brighton-hove-albion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
0,2025-08-09T11:50:00,,,1.0,1.0,1.0,1799.46,False,25-26-friendly-fiorentina-vs-manchester-united,61.0,39.0,,,14.0,10.0,5.0,1.0,3.0,2.0,3.0,1.0,449.0,270.0,88.0,83.0,8.0,9.0,6.0,1.0,,,,,,,,,5.0,6.0,4.0,3.0,0.0,1.0,11.0,9.0,3.0,1.0,509.0,327.0,234.0,185.0,215.0,85.0,27.0,16.0,66.0,38.0,6.0,8.0,50.0,73.0,16.0,9.0,32.0,14.0,0.0,6.0,0.0,1.0,0.0,0.0,7.0,9.0,78.0,75.0,6.0,12.0,2.0,4.0,7.0,17.0,0.0,5.0,27.0,31.0,20.0,22.0,48.0,52.0,7.0,9.0,44.0,56.0,2.0,2.0,29.0,40.0,True,False
0,2025-08-06T17:00:00,,,3.0,2.0,3.0,1993.34,False,25-26-friendly-villarreal-vs-arsenal,57.0,43.0,,,17.0,8.0,7.0,7.0,2.0,3.0,0.0,0.0,405.0,298.0,90.0,84.0,16.0,15.0,6.0,2.0,,,,,,,,,5.0,1.0,5.0,0.0,0.0,1.0,12.0,7.0,5.0,1.0,449.0,354.0,152.0,229.0,253.0,69.0,18.0,23.0,69.0,46.0,4.0,1.0,13.0,17.0,23.0,8.0,50.0,12.0,1.0,2.0,0.0,1.0,0.0,0.0,6.0,19.0,55.0,83.0,6.0,9.0,0.0,5.0,11.0,50.0,4.0,6.0,55.0,49.0,49.0,46.0,52.0,48.0,6.0,3.0,67.0,33.0,23.0,7.0,61.0,54.0,True,False
0,,39.0,1735.76,,,,,False,25-26-friendly-wolverhampton-wanderers-vs-celta-vigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
0,,56.0,1547.1,,,,,False,25-26-friendly-sunderland-vs-gateshead-fc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
0,,,,1.0,1.0,21.0,1750.13,False,25-26-friendly-lille-vs-west-ham-united,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False
0,,,,0.0,3.0,3.0,1993.34,False,25-26-friendly-athletic-club-vs-arsenal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
0,,,,,,91.0,1808.1,False,25-26-friendly-real-sociedad-b-vs-afc-bournemouth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
0,2025-07-23T11:30:00,3.0,1993.34,1.0,0.0,,,False,25-26-friendly-arsenal-vs-milan,44.0,56.0,,,3.0,23.0,1.0,9.0,0.0,1.0,0.0,0.0,338.0,446.0,87.0,90.0,8.0,9.0,2.0,14.0,,,,,,,,,1.0,7.0,1.0,7.0,0.0,0.0,2.0,14.0,1.0,9.0,389.0,498.0,189.0,96.0,149.0,350.0,29.0,13.0,62.0,54.0,1.0,5.0,25.0,25.0,14.0,11.0,12.0,48.0,2.0,1.0,0.0,0.0,0.0,0.0,9.0,12.0,69.0,63.0,6.0,8.0,8.0,1.0,33.0,8.0,8.0,1.0,37.0,41.0,29.0,34.0,46.0,54.0,8.0,7.0,53.0,47.0,8.0,7.0,57.0,47.0,True,False
0,,6.0,1774.01,,,,,False,25-26-uefa-super-cup-tottenham-hotspur-vs-paris-saint-germain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
