player_id,match_id,minutes_played,goals,assists,total_shots,xg,xa,shots_on_target,successful_dribbles,big_chances_missed,touches_opposition_box,touches,accurate_passes,accurate_passes_percent,chances_created,final_third_passes,accurate_crosses,accurate_crosses_percent,accurate_long_balls,accurate_long_balls_percent,tackles_won,interceptions,recoveries,blocks,clearances,headed_clearances,dribbled_past,duels_won,duels_lost,ground_duels_won,ground_duels_won_percent,aerial_duels_won,aerial_duels_won_percent,was_fouled,fouls_committed,saves,goals_conceded,xgot_faced,goals_prevented,sweeper_actions,gk_accurate_passes,gk_accurate_long_balls,dispossessed,high_claim,corners,saves_inside_box,offsides,successful_dribbles_percent,tackles_won_percent,xgot,tackles,start_min,finish_min,team_goals_conceded,penalties_scored,penalties_missed,top_speed,distance_covered,walking_distance,running_distance,sprinting_distance,number_of_sprints,defensive_contributions
412,26-27-friendly-manchester-united-vs-milan-2026-08-15,90.0,,,,,,,,,,31.0,,,,2.0,,,,,0.0,0.0,9.0,,0.0,,,,,,,,,,0.0,5.0,4.0,,,0.0,15.0,2.0,,1.0,,4.0,,,,,,0,90,4,0.0,0,,,,,,,
367,26-27-friendly-liverpool-vs-monaco-2026-08-09,59.0,0.0,0.0,2.0,,,1.0,,,4.0,34.0,26.0,100.0,2.0,4.0,1.0,50.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,50.0,0.0,,,1.0,,,,,,,,0.0,,,,,,,,,0,60,2,0.0,0,,,,,,,
20,26-27-friendly-arsenal-vs-como-2026-08-12,45.0,0.0,0.0,,,,,,,4.0,10.0,3.0,100.0,1.0,,,,,,1.0,0.0,0.0,0.0,0.0,,1.0,2.0,5.0,2.0,29.0,0.0,,,0.0,,,,,,,,1.0,,,,,,,,,0,46,1,0.0,0,,,,,,,
47,26-27-friendly-bayern-münchen-vs-aston-villa-2026-08-07,60.0,0.0,0.0,,,,,,,0.0,40.0,24.0,83.0,0.0,3.0,,,1.0,100.0,2.0,0.0,2.0,1.0,0.0,,0.0,8.0,1.0,6.0,86.0,2.0,100.0,4.0,0.0,,,,,,,,1.0,,,,,,,,,0,59,1,0.0,0,,,,,,,
298,26-27-friendly-konyaspor-vs-hull-city-2026-07-25,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0,,,,,,,
293,26-27-friendly-konyaspor-vs-hull-city-2026-07-25,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0,,,,,,,
542,26-27-friendly-york-city-vs-sunderland-2026-07-18,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0,,,,,,,
548,26-27-friendly-york-city-vs-sunderland-2026-07-18,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0,,,,,,,
491,26-27-friendly-nottingham-forest-vs-blackburn-rovers-2026-07-22,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0,,,,,,,
493,26-27-friendly-nottingham-forest-vs-blackburn-rovers-2026-07-22,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0,,,,,,,
492,26-27-friendly-nottingham-forest-vs-blackburn-rovers-2026-07-22,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0,,,,,,,
72,26-27-friendly-afc-bournemouth-vs-st.-pauli-2026-07-24,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0,,,,,,,
395,26-27-friendly-manchester-city-vs-atletico-madrid-2026-08-09,45.0,0.0,0.0,,,,,,,0.0,44.0,21.0,81.0,1.0,4.0,,,1.0,100.0,3.0,1.0,2.0,0.0,2.0,1.0,1.0,4.0,2.0,4.0,67.0,0.0,,1.0,0.0,,,,,,,,1.0,,,,,,,,,46,90,0,0.0,0,,,,,,,
159,26-27-friendly-chelsea-vs-real-sociedad-2026-08-15,76.0,0.0,0.0,1.0,,,0.0,,,0.0,74.0,62.0,95.0,0.0,3.0,,,2.0,100.0,2.0,3.0,5.0,0.0,0.0,,0.0,2.0,2.0,2.0,50.0,0.0,,,0.0,,,,,,,,2.0,,,,,,,,,0,76,1,0.0,0,,,,,,,
7,26-27-friendly-arsenal-vs-real-betis-2026-08-05,62.0,0.0,0.0,,,,,,,0.0,80.0,70.0,95.0,0.0,11.0,,,4.0,100.0,0.0,0.0,3.0,0.0,1.0,,0.0,2.0,2.0,2.0,50.0,0.0,,2.0,2.0,,,,,,,,0.0,,,,,,,,,0,62,3,0.0,0,,,,,,,
368,26-27-friendly-liverpool-vs-monaco-2026-08-09,76.0,0.0,0.0,,,,,,,0.0,47.0,35.0,85.0,3.0,7.0,1.0,100.0,2.0,67.0,0.0,0.0,4.0,0.0,0.0,,1.0,,5.0,0.0,0.0,0.0,0.0,,1.0,,,,,,,,2.0,,,,,,,,,0,76,2,0.0,0,,,,,,,
123,26-27-friendly-brighton-hove-albion-vs-bologna-2026-08-15,66.0,1.0,0.0,5.0,,,2.0,,,5.0,30.0,16.0,80.0,0.0,1.0,,,,,1.0,0.0,1.0,0.0,0.0,,1.0,2.0,3.0,2.0,50.0,0.0,0.0,1.0,1.0,,,,,,,,0.0,,,,,,,,,0,66,0,0.0,0,,,,,,,
351,26-27-friendly-liverpool-vs-monaco-2026-08-09,45.0,,,,,,,,,,30.0,,,,,,,,,0.0,0.0,3.0,,0.0,,,,,,,,,,0.0,3.0,2.0,,,0.0,21.0,4.0,,1.0,,3.0,,,,,,46,90,2,0.0,0,,,,,,,
394,26-27-friendly-manchester-city-vs-atletico-madrid-2026-08-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0,,,,,,,
155,26-27-friendly-chelsea-vs-real-sociedad-2026-08-15,28.0,0.0,0.0,2.0,,,0.0,,,1.0,31.0,27.0,100.0,1.0,5.0,0.0,0.0,4.0,100.0,0.0,0.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,50.0,0.0,,1.0,0.0,,,,,,,,0.0,,,,,,,,,62,90,0,0.0,0,,,,,,,
37,26-27-friendly-bg-pathum-united-vs-aston-villa-2026-08-04,46.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,46,0,0.0,0,,,,,,,
54,26-27-friendly-bg-pathum-united-vs-aston-villa-2026-08-04,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,46,0,0.0,0,,,,,,,
52,26-27-friendly-bg-pathum-united-vs-aston-villa-2026-08-04,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,46,0,0.0,0,,,,,,,
42,26-27-friendly-bg-pathum-united-vs-aston-villa-2026-08-04,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,46,0,0.0,0,,,,,,,
47,26-27-friendly-bg-pathum-united-vs-aston-villa-2026-08-04,29.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,90,0,0.0,0,,,,,,,
127,26-27-friendly-brighton-hove-albion-vs-bologna-2026-08-15,66.0,0.0,0.0,,,,,,,3.0,35.0,15.0,83.0,3.0,1.0,2.0,100.0,,,2.0,0.0,0.0,0.0,0.0,,0.0,2.0,1.0,2.0,67.0,0.0,,,0.0,,,,,,,,0.0,,,,,,,,,0,66,0,0.0,0,,,,,,,
409,26-27-friendly-manchester-city-vs-atletico-madrid-2026-08-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0,,,,,,,
62,26-27-friendly-afc-bournemouth-vs-st.-pauli-2026-07-24,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0,,,,,,,
261,26-27-friendly-farense-vs-fulham-2026-08-01,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1.0,0,,,,,,,
271,26-27-friendly-farense-vs-fulham-2026-08-01,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1.0,0,,,,,,,
455,26-27-friendly-chelsea-vs-tottenham-hotspur-2026-08-01,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0,,,,,,,
157,26-27-friendly-chelsea-vs-tottenham-hotspur-2026-08-01,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0,,,,,,,
527,26-27-friendly-chelsea-vs-tottenham-hotspur-2026-08-01,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0,,,,,,,
207,26-27-friendly-freiburg-vs-crystal-palace-2026-08-15,77.0,0.0,0.0,,,0.33,,,,1.0,44.0,26.0,84.0,0.0,4.0,1.0,100.0,1.0,50.0,1.0,0.0,3.0,0.0,0.0,,0.0,2.0,2.0,2.0,50.0,0.0,,,2.0,,,,,,,,0.0,,,,,,,,,0,77,2,0.0,0,,,,,,,
50,26-27-friendly-bg-pathum-united-vs-aston-villa-2026-08-04,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,90,0,0.0,0,,,,,,,
582,26-27-friendly-bg-pathum-united-vs-aston-villa-2026-08-04,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,90,0,0.0,0,,,,,,,
36,26-27-friendly-bg-pathum-united-vs-aston-villa-2026-08-04,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,90,0,0.0,0,,,,,,,
34,26-27-friendly-bg-pathum-united-vs-aston-villa-2026-08-04,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,90,0,0.0,0,,,,,,,
4,26-27-friendly-arsenal-vs-borussia-dortmund-2026-08-09,60.0,0.0,0.0,2.0,,,1.0,,,2.0,46.0,36.0,97.0,0.0,4.0,,,1.0,50.0,0.0,1.0,1.0,2.0,0.0,,0.0,2.0,4.0,1.0,20.0,1.0,100.0,1.0,2.0,,,,,,,,1.0,,,,,,,,,0,60,3,0.0,0,,,,,,,
436,26-27-friendly-manchester-united-vs-milan-2026-08-15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.0,0,,,,,,,
45,26-27-friendly-bg-pathum-united-vs-aston-villa-2026-08-04,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,90,0,0.0,0,,,,,,,
51,26-27-friendly-bg-pathum-united-vs-aston-villa-2026-08-04,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,90,0,0.0,0,,,,,,,
366,26-27-friendly-liverpool-vs-monaco-2026-08-09,59.0,1.0,0.0,4.0,,,2.0,,,4.0,46.0,29.0,88.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,,1.0,3.0,2.0,3.0,60.0,0.0,,1.0,0.0,,,,,,,,1.0,,,,,,,,,0,60,2,0.0,0,,,,,,,
443,26-27-friendly-everton-vs-newcastle-united-2026-08-12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.0,0,,,,,,,
22,26-27-friendly-arsenal-vs-real-betis-2026-08-05,77.0,0.0,0.0,1.0,,,0.0,,,3.0,50.0,31.0,86.0,1.0,4.0,0.0,0.0,2.0,100.0,2.0,0.0,3.0,0.0,1.0,,1.0,4.0,5.0,4.0,44.0,0.0,,1.0,2.0,,,,,,,,1.0,,,,,,,,,0,77,3,0.0,0,,,,,,,
407,26-27-friendly-manchester-city-vs-atletico-madrid-2026-08-09,8.0,0.0,0.0,1.0,,,0.0,,,1.0,14.0,8.0,80.0,0.0,1.0,,,,,2.0,0.0,1.0,0.0,0.0,,0.0,2.0,1.0,2.0,67.0,0.0,,,0.0,,,,,,,,0.0,,,,,,,,,83,90,0,0.0,0,,,,,,,
115,26-27-friendly-brighton-hove-albion-vs-roma-2026-08-08,30.0,0.0,0.0,,,,,,,0.0,35.0,24.0,86.0,1.0,6.0,1.0,100.0,3.0,75.0,1.0,1.0,1.0,0.0,1.0,,0.0,2.0,,1.0,100.0,1.0,100.0,,0.0,,,,,,,,0.0,,,,,,,,,60,90,0,0.0,0,,,,,,,
2,26-27-friendly-arsenal-vs-borussia-dortmund-2026-08-09,45.0,,,,,,,,,,16.0,,,,1.0,,,,,0.0,0.0,6.0,,1.0,,,,,,,,,,0.0,0.0,2.0,,,1.0,13.0,2.0,,0.0,,0.0,,,,,,0,46,2,0.0,0,,,,,,,
414,26-27-friendly-rosenborg-vs-manchester-united-2026-07-24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0,,,,,,,
418,26-27-friendly-rosenborg-vs-manchester-united-2026-07-24,45.0,0.0,0.0,,,,,,,1.0,39.0,28.0,82.0,0.0,2.0,,,3.0,43.0,0.0,1.0,3.0,1.0,1.0,,0.0,1.0,,1.0,100.0,0.0,,1.0,0.0,,,,,,,,0.0,,,,,,,,,0,46,0,0.0,0,,,,,,,
423,26-27-friendly-rosenborg-vs-manchester-united-2026-07-24,45.0,0.0,0.0,,,,,,,0.0,38.0,20.0,80.0,0.0,1.0,,,1.0,33.0,1.0,1.0,2.0,0.0,3.0,1.0,0.0,1.0,2.0,1.0,50.0,0.0,0.0,,0.0,,,,,,,,1.0,,,,,,,,,0,46,0,0.0,0,,,,,,,
430,26-27-friendly-rosenborg-vs-manchester-united-2026-07-24,61.0,0.0,0.0,1.0,,,0.0,,,2.0,47.0,28.0,88.0,0.0,6.0,0.0,0.0,2.0,50.0,1.0,2.0,4.0,1.0,2.0,,0.0,2.0,2.0,2.0,50.0,0.0,,,2.0,,,,,,,,0.0,,,,,,,,,0,61,0,0.0,0,,,,,,,
427,26-27-friendly-rosenborg-vs-manchester-united-2026-07-24,61.0,0.0,0.0,1.0,,,1.0,,,2.0,43.0,19.0,70.0,2.0,3.0,2.0,67.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,,1.0,6.0,4.0,6.0,67.0,0.0,0.0,3.0,1.0,,,,,,,,1.0,,,,,,,,,0,61,0,0.0,0,,,,,,,
440,26-27-friendly-rosenborg-vs-manchester-united-2026-07-24,61.0,1.0,1.0,2.0,,,1.0,,,4.0,27.0,11.0,85.0,2.0,3.0,0.0,0.0,2.0,67.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,3.0,3.0,3.0,50.0,0.0,,,0.0,,,,,,,,3.0,,,,,,,,,0,61,0,0.0,0,,,,,,,
420,26-27-friendly-rosenborg-vs-manchester-united-2026-07-24,61.0,0.0,0.0,1.0,,,0.0,,,2.0,50.0,31.0,84.0,0.0,7.0,,,1.0,20.0,3.0,2.0,5.0,0.0,0.0,,0.0,4.0,1.0,4.0,80.0,0.0,,,0.0,,,,,,,,0.0,,,,,,,,,0,61,0,0.0,0,,,,,,,
491,26-27-friendly-notts-county-vs-nottingham-forest-2026-07-18,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0,,,,,,,
493,26-27-friendly-notts-county-vs-nottingham-forest-2026-07-18,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0,,,,,,,
582,26-27-friendly-walsall-vs-aston-villa-2026-07-21,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0,,,,,,,
51,26-27-friendly-walsall-vs-aston-villa-2026-07-21,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0,,,,,,,
163,26-27-friendly-chelsea-vs-western-sydney-wanderers-fc-2026-07-28,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0,,,,,,,
20,26-27-friendly-arsenal-vs-real-betis-2026-08-05,45.0,0.0,0.0,,,,,,,0.0,28.0,11.0,85.0,1.0,,,,,,1.0,1.0,4.0,0.0,0.0,,0.0,5.0,7.0,5.0,42.0,0.0,,2.0,0.0,,,,,,,,2.0,,,,,,,,,0,46,3,0.0,0,,,,,,,
229,26-27-friendly-everton-vs-newcastle-united-2026-08-12,90.0,0.0,0.0,,,,,,,1.0,50.0,39.0,93.0,0.0,1.0,,,3.0,60.0,1.0,2.0,3.0,0.0,3.0,2.0,0.0,2.0,,1.0,100.0,1.0,100.0,,0.0,,,,,,,,0.0,,,,,,,,,0,90,1,0.0,0,,,,,,,
231,26-27-friendly-everton-vs-newcastle-united-2026-08-12,83.0,0.0,0.0,1.0,0.05,0.01,0.0,,,1.0,68.0,55.0,93.0,0.0,3.0,,,4.0,67.0,1.0,0.0,1.0,1.0,5.0,2.0,1.0,3.0,1.0,1.0,50.0,2.0,100.0,,0.0,,,,,,,,0.0,,,,,,,,,0,82,0,0.0,0,,,,,,,
129,26-27-friendly-brighton-hove-albion-vs-roma-2026-08-08,85.0,2.0,0.0,3.0,,,2.0,,,2.0,54.0,39.0,89.0,1.0,5.0,,,3.0,100.0,0.0,2.0,8.0,1.0,1.0,,1.0,,3.0,0.0,0.0,0.0,,,1.0,,,,,,,,1.0,,,,,,,,,0,85,0,0.0,0,,,,,,,
358,26-27-friendly-liverpool-vs-monaco-2026-08-09,31.0,0.0,0.0,,,,,,,0.0,28.0,17.0,81.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,,,,,0.0,,,0.0,,,,,,,,0.0,,,,,,,,,60,90,1,0.0,0,,,,,,,
123,26-27-friendly-brighton-hove-albion-vs-roma-2026-08-08,75.0,0.0,0.0,2.0,,,1.0,,,4.0,33.0,23.0,88.0,0.0,3.0,,,,,1.0,1.0,4.0,0.0,1.0,,0.0,1.0,1.0,1.0,50.0,0.0,,,1.0,,,,,,,,0.0,,,,,,,,,0,75,0,0.0,0,,,,,,,
457,26-27-friendly-everton-vs-newcastle-united-2026-08-12,45.0,0.0,1.0,1.0,0.05,0.62,1.0,,,3.0,22.0,5.0,62.0,1.0,,2.0,50.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,50.0,0.0,0.0,1.0,0.0,,,,,,,,0.0,,,,,,,0.03,,46,90,1,0.0,0,,,,,,,
158,26-27-friendly-chelsea-vs-western-sydney-wanderers-fc-2026-07-28,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0,,,,,,,
165,26-27-friendly-chelsea-vs-western-sydney-wanderers-fc-2026-07-28,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0,,,,,,,
295,26-27-friendly-rizespor-vs-hull-city-2026-07-28,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0,,,,,,,
288,26-27-friendly-rizespor-vs-hull-city-2026-07-28,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0,,,,,,,
162,26-27-friendly-rosenborg-vs-manchester-united-2026-07-24,61.0,0.0,0.0,,,,,,,0.0,56.0,41.0,95.0,1.0,4.0,,,1.0,100.0,1.0,3.0,3.0,0.0,0.0,,1.0,3.0,5.0,3.0,38.0,0.0,,2.0,4.0,,,,,,,,0.0,,,,,,,,,0,61,0,0.0,0,,,,,,,
436,26-27-friendly-rosenborg-vs-manchester-united-2026-07-24,29.0,0.0,1.0,2.0,,,0.0,,,2.0,21.0,17.0,94.0,1.0,,,,1.0,100.0,1.0,0.0,1.0,0.0,0.0,,0.0,1.0,1.0,1.0,50.0,0.0,,,1.0,,,,,,,,0.0,,,,,,,,,61,90,0,0.0,0,,,,,,,
424,26-27-friendly-rosenborg-vs-manchester-united-2026-07-24,45.0,1.0,1.0,1.0,,,1.0,,,1.0,31.0,19.0,90.0,1.0,4.0,,,4.0,80.0,1.0,1.0,8.0,0.0,0.0,,0.0,1.0,4.0,1.0,20.0,0.0,,,1.0,,,,,,,,1.0,,,,,,,,,46,90,0,0.0,0,,,,,,,
435,26-27-friendly-rosenborg-vs-manchester-united-2026-07-24,61.0,1.0,0.0,1.0,,,1.0,,,1.0,31.0,15.0,75.0,0.0,4.0,,,1.0,100.0,2.0,0.0,1.0,0.0,0.0,,1.0,4.0,2.0,4.0,67.0,0.0,,,0.0,,,,,,,,0.0,,,,,,,,,0,61,0,0.0,0,,,,,,,
415,26-27-friendly-rosenborg-vs-manchester-united-2026-07-24,61.0,0.0,0.0,1.0,,,0.0,,,1.0,33.0,18.0,95.0,1.0,2.0,0.0,0.0,,,0.0,2.0,1.0,0.0,0.0,,0.0,3.0,4.0,3.0,43.0,0.0,,3.0,2.0,,,,,,,,0.0,,,,,,,,,0,61,0,0.0,0,,,,,,,
441,26-27-friendly-rosenborg-vs-manchester-united-2026-07-24,29.0,0.0,0.0,,,,,,,0.0,6.0,4.0,100.0,0.0,1.0,,,1.0,100.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,2.0,2.0,50.0,0.0,,2.0,2.0,,,,,,,,0.0,,,,,,,,,61,90,0,0.0,0,,,,,,,
421,26-27-friendly-rosenborg-vs-manchester-united-2026-07-24,61.0,0.0,0.0,,,,,,,0.0,36.0,30.0,94.0,0.0,1.0,,,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,,1.0,100.0,0.0,,1.0,0.0,,,,,,,,0.0,,,,,,,,,0,61,0,0.0,0,,,,,,,
434,26-27-friendly-rosenborg-vs-manchester-united-2026-07-24,29.0,0.0,0.0,1.0,,,0.0,,,2.0,22.0,15.0,88.0,3.0,2.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,,0.0,,2.0,0.0,0.0,0.0,,,1.0,,,,,,,,0.0,,,,,,,,,61,90,0,0.0,0,,,,,,,
438,26-27-friendly-rosenborg-vs-manchester-united-2026-07-24,29.0,0.0,0.0,1.0,,,0.0,,,0.0,23.0,17.0,94.0,0.0,5.0,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,2.0,1.0,50.0,0.0,0.0,1.0,0.0,,,,,,,,0.0,,,,,,,,,61,90,0,0.0,0,,,,,,,
446,26-27-friendly-gateshead-fc-vs-newcastle-united-2026-07-25,60.0,0.0,0.0,,,0.01,,,,0.0,66.0,53.0,88.0,0.0,9.0,,,4.0,36.0,1.0,1.0,1.0,0.0,4.0,2.0,0.0,1.0,2.0,1.0,33.0,0.0,,,1.0,,,,,,,,0.0,,,,,,,,,0,60,1,0.0,0,,,,,,,
443,26-27-friendly-gateshead-fc-vs-newcastle-united-2026-07-25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0,,,,,,,
442,26-27-friendly-gateshead-fc-vs-newcastle-united-2026-07-25,69.0,,,,,,,,,,19.0,,,,,,,,,0.0,0.0,8.0,,1.0,,,,,,,,,,0.0,0.0,1.0,0.47,-0.53,0.0,11.0,,,0.0,,0.0,,,,,,0,69,1,0.0,0,,,,,,,
457,26-27-friendly-gateshead-fc-vs-newcastle-united-2026-07-25,78.0,0.0,0.0,2.0,0.07,0.02,1.0,,,4.0,50.0,25.0,81.0,1.0,1.0,0.0,0.0,,,2.0,0.0,5.0,0.0,1.0,1.0,0.0,6.0,5.0,6.0,55.0,0.0,,3.0,2.0,,,,,,,,2.0,,,,,,,0.07,,0,77,1,0.0,0,,,,,,,
453,26-27-friendly-gateshead-fc-vs-newcastle-united-2026-07-25,78.0,0.0,0.0,2.0,0.37,0.37,0.0,,,7.0,51.0,32.0,86.0,3.0,6.0,,,,,1.0,0.0,3.0,0.0,0.0,,0.0,1.0,6.0,1.0,14.0,0.0,,,1.0,,,,,,,,2.0,,,,,,,,,0,77,1,0.0,0,,,,,,,
460,26-27-friendly-gateshead-fc-vs-newcastle-united-2026-07-25,83.0,0.0,0.0,1.0,0.06,0.1,0.0,,,8.0,58.0,43.0,86.0,1.0,6.0,,,2.0,100.0,1.0,0.0,2.0,0.0,0.0,,0.0,3.0,4.0,3.0,43.0,0.0,,2.0,0.0,,,,,,,,2.0,,,,,,,,,0,82,1,0.0,0,,,,,,,
456,26-27-friendly-gateshead-fc-vs-newcastle-united-2026-07-25,82.0,0.0,0.0,1.0,0.06,0.06,1.0,,,2.0,64.0,47.0,90.0,0.0,5.0,,,1.0,100.0,2.0,0.0,1.0,0.0,0.0,,0.0,4.0,2.0,4.0,67.0,0.0,,2.0,0.0,,,,,,,,2.0,,,,,,,,,0,82,1,0.0,0,,,,,,,
449,26-27-friendly-gateshead-fc-vs-newcastle-united-2026-07-25,82.0,0.0,0.0,1.0,0.03,0.06,0.0,,,6.0,92.0,56.0,85.0,3.0,12.0,1.0,50.0,3.0,75.0,0.0,0.0,3.0,1.0,3.0,3.0,0.0,4.0,5.0,1.0,17.0,3.0,100.0,1.0,3.0,,,,,,,,2.0,,,,,,,,,0,82,1,0.0,0,,,,,,,
451,26-27-friendly-gateshead-fc-vs-newcastle-united-2026-07-25,90.0,0.0,0.0,,,0.02,,,,2.0,82.0,66.0,93.0,0.0,4.0,,,6.0,86.0,1.0,0.0,2.0,0.0,4.0,4.0,0.0,7.0,2.0,3.0,75.0,4.0,80.0,2.0,1.0,,,,,,,,0.0,,,,,,,,,0,90,1,0.0,0,,,,,,,
444,26-27-friendly-gateshead-fc-vs-newcastle-united-2026-07-25,21.0,,,,,,,,,,4.0,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,,,0.0,4.0,,,0.0,,0.0,,,,,,69,90,0,0.0,0,,,,,,,
466,26-27-friendly-gateshead-fc-vs-newcastle-united-2026-07-25,69.0,0.0,0.0,2.0,0.66,,2.0,,,4.0,14.0,5.0,100.0,0.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,3.0,3.0,60.0,0.0,0.0,1.0,3.0,,,,,,,,0.0,,,,,,,1.02,,0,69,1,0.0,0,,,,,,,
462,26-27-friendly-gateshead-fc-vs-newcastle-united-2026-07-25,90.0,0.0,0.0,2.0,0.08,0.19,0.0,,,1.0,99.0,84.0,95.0,0.0,8.0,1.0,50.0,2.0,100.0,2.0,0.0,6.0,0.0,0.0,,1.0,3.0,3.0,3.0,60.0,0.0,0.0,1.0,0.0,,,,,,,,1.0,,,,,,,,,0,90,1,0.0,0,,,,,,,
