match_id,shot_index,minute,added_time,is_home,player_id,player_name,outcome,situation,body_part,xg,xgot,start_x,start_y,goal_mouth_y,goal_mouth_z,goal_mouth_location
25-26-prem-sunderland-vs-brentford,11,46,,True,544,Diarra,miss,throw-in-set-piece,right-foot,0.0522,,15.7,48.6,66.2,4.2,left
25-26-prem-sunderland-vs-brentford,12,46,,True,532,Hume,block,throw-in-set-piece,left-foot,0.0401,,22.2,55.9,50.4,19,low-centre
25-26-prem-sunderland-vs-brentford,13,45,1,False,129,Yarmoliuk,save,throw-in-set-piece,head,0.0136,0.0087,18.5,50.3,50.1,16.5,low-centre
25-26-prem-sunderland-vs-brentford,14,44,,True,683,Alderete,block,throw-in-set-piece,left-foot,0.0456,,16.6,34.8,51.2,19,low-centre
25-26-prem-sunderland-vs-brentford,15,42,,False,120,Schade,miss,corner,head,0.0823,,7.8,56.4,49.6,66.7,high
25-26-prem-sunderland-vs-brentford,16,17,,False,120,Schade,miss,assisted,head,0.0777,,9.9,52.3,61.8,5.6,left
25-26-prem-sunderland-vs-brentford,17,12,,True,541,Reinildo,block,regular,right-foot,0.0196,,25.3,36.8,50.7,19,low-centre
25-26-prem-sunderland-vs-brentford,18,9,,True,694,Mukiele,miss,corner,right-foot,0.0748,,6.4,61.3,47.1,56.9,close-high
25-26-prem-sunderland-vs-brentford,19,9,,True,553,Talbi,miss,corner,right-foot,0.0789,,7.7,55.8,31.6,1.4,right
25-26-prem-tottenham-hotspur-vs-afc-bournemouth,1,90,8,True,574,Udogie,miss,set-piece,head,0.022,,10.5,41.5,39.8,20.8,right
25-26-prem-tottenham-hotspur-vs-afc-bournemouth,2,90,2,True,584,Tel,miss,assisted,right-foot,0.0459,,17.8,51.9,58.8,12.5,close-left
25-26-prem-tottenham-hotspur-vs-afc-bournemouth,3,79,,True,588,Odobert,miss,regular,right-foot,0.0513,,12.3,37,48.4,86.1,high
25-26-prem-tottenham-hotspur-vs-afc-bournemouth,4,75,,False,85,Adams,save,corner,right-foot,0.0284,0.1785,7,67.9,47.8,22.8,high-right
25-26-prem-tottenham-hotspur-vs-afc-bournemouth,5,68,,True,586,Bergvall,save,assisted,left-foot,0.0561,0.2161,15.6,52.1,51.7,23.4,high-centre
25-26-prem-tottenham-hotspur-vs-afc-bournemouth,6,67,,False,84,Tavernier,miss,set-piece,left-foot,0.0256,,23.2,63.6,61.5,72.2,high-left
25-26-prem-tottenham-hotspur-vs-afc-bournemouth,7,66,,False,84,Tavernier,miss,regular,right-foot,0.1984,,3.8,62.2,43.5,26.4,close-right
25-26-prem-tottenham-hotspur-vs-afc-bournemouth,8,62,,False,90,Scott,block,assisted,right-foot,0.0493,,16,30.3,51.6,19,low-centre
